"ASVID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"767f3283ab767c0a7adbf5a18db0742a",-3.65595297838238,-3.84101701327243,-4.45107697577379,-4.14559090715074,-4.50847656118562,-4.53658679814799,-4.08272763869618,-3.97751527008103,-3.29896114829679,-3.3484819981156,-2.9700653645014,-2.91718483543642,-2.64059989889177,-2.88703066208651,-3.1326433652229,-3.03227727763342,-3.59741224559078,-3.82982451036735,-3.77105459393492,-3.79869060781727,-3.88028410698388,-3.5237139031428,-3.62091478055835,-4.00462758637778,-3.84644767756213,-4.06828325977977,-3.80144318336861,-3.60486394435376,-3.79101707848324,-3.5225240961249,-3.62263137819235,-3.50595771724795,-3.48192713848673,-3.78822529621143,-3.98753623973833,-4.19208771485811,-4.13646382812939,-4.00175992239883,-4.27454522744692,-3.82447672604545,-4.24405821077801,-4.5339369158167,-4.90948531097477,-5.46411425100969,-5.54693371383528,-8.75532562308683,-8.79754936128523,-8.72884805083334,-5.62370353444222,-8.76202035413064,-5.32674660806855,-4.74877847661334
"08bd45c0807b6fb44faaa54fb53e4213",-3.6994856595397,-3.77380532461254,-3.7139212693618,-3.04348795487255,-3.20812051894673,-3.1430779143189,-3.03839350882547,-2.72398138710078,-2.68250848647288,-2.72021964927364,-2.62740078932998,-2.65447827602022,-2.71795039163621,-3.26497202189111,-3.34463990358309,-3.67643224566093,-3.7461726455564,-4.04230216404865,-3.86042734294637,-3.85472617370439,-4.21955966807461,-4.52345090358023,-4.95121626246814,-5.45226394391515,-5.17337535298928,-5.6076386141033,-5.69323524438254,-6.30104788351286,-8.79741301514774,-6.49077772770127,-8.82587502266459,-8.83724082113999,-8.81160273685424,-8.82470851819927,-8.76169476073457,-8.84395144398911,-8.74153125258749,-8.6074826153132,-8.85747281807129,-8.87457126821158,-8.87111231168815,-8.86680835926711,-8.8592094190173,-8.85378654384403,-6.75363237654686,-5.27578274989554,-5.42205962222351,-4.4332421897214,-5.76393639747595,-3.4938153168654,-2.30023665856696,-2.6044992134941
"37f0f50bbe241beb5ca3703a962a8e8d",-4.27885049276297,-4.23410650459726,-4.38358072598733,-4.06975270708276,-4.33726530880594,-4.83003005499713,-4.6111620510737,-4.59384461085444,-4.68228055886496,-4.68496065504256,-4.27702882271702,-4.49751001961229,-4.99955484831968,-4.58691172667537,-5.13215271672888,-4.91415541637747,-4.89940965898603,-4.55909967047314,-4.97825308722422,-4.79732932308544,-4.84130093282911,-4.60389865970903,-4.77291530002672,-4.84374023396833,-4.61506581374231,-4.44545601053177,-4.65635236309123,-4.49527068539068,-4.6863505299896,-4.75331734725321,-4.66273631811808,-4.32084051265312,-3.83879804214692,-3.62043273228556,-3.56848018790567,-2.45540235847743,-3.06923368287046,-2.61692480126626,-2.59695615359662,-2.82116016478866,-2.9221143106658,-3.20844603637058,-3.3748975023868,-3.71357206670431,-4.22801671070582,-4.71232412355893,-5.18631870545748,-4.85781369697712,-4.60976279838377,-4.01546784118853,-4.24223989040386,-3.94776821734209
"1aad9c2d080f1285de75d84d1b96f65b",-5.32851931202805,-4.82543781091581,-5.96665942818901,-5.66367671387913,-6.09040449496289,-5.4615888863419,-5.6681309711437,-5.57163753962021,-5.27742093738514,-5.09349873602308,-4.69656928629066,-4.61047865176376,-4.97489668342424,-5.39446314280792,-4.81927926021893,-4.59943210516091,-4.55427032132923,-4.54889225936853,-4.0404244398588,-4.36083594769424,-4.47925485762604,-3.88669122403525,-3.8059098918247,-4.0141282283653,-3.73844631735154,-3.93507940276392,-3.69618226898607,-3.88995358112279,-3.61570157038566,-3.29904010569853,-3.36585587087934,-3.29201546151486,-3.33029510045114,-3.48085475762455,-3.7935420518651,-4.08963387191911,-4.19970507787993,-3.78210680051288,-3.63020956470681,-3.41675371807688,-3.8368470937686,-3.62188608341812,-3.02737282911062,-3.16765579681602,-3.55554784173181,-3.92228357559112,-4.55403017571294,-4.00673883157456,-3.66441776475436,-3.62330615599032,-3.73158429035933,-4.19591500990066
"4da62986df30d31d35fe1a57ca42739d",-4.51557482823254,-4.17770815298081,-4.1545077165638,-3.9300364234128,-4.02076242155151,-4.43936153756835,-4.17601316634427,-3.9544437213121,-4.3514775166501,-4.43654921783824,-4.67401571697087,-4.74991165836977,-4.8967810975981,-4.8599695258955,-4.93874111498662,-4.92127428589874,-4.43832820004252,-3.9362330572199,-3.80336487754876,-3.72319758567483,-3.63088035085919,-3.51978432690086,-3.53520366150989,-3.74387392426557,-3.80494736583332,-3.74281597895026,-3.95068289752472,-3.75516844457407,-3.32424849850683,-3.74914414957295,-3.31173991397749,-3.29623990898424,-3.32569465628247,-3.29206941128624,-3.59658178969445,-3.21932404320783,-4.03433124385156,-3.97109108245904,-4.02001330555223,-4.32154380503049,-4.36789292669869,-4.52100529320684,-4.92231770307504,-5.28094511682357,-5.62518766721799,-5.1333537197531,-4.87412804944159,-4.53366238076439,-5.39095941324632,-3.85070442560105,-3.79238876755787,-3.54327146379569
"f3adc35cb1fc524f48eba2a0ea2c2b07",-4.24490267067751,-4.00153126261636,-3.98921550125805,-3.46596232643932,-3.99498452614249,-3.9334624160672,-4.12521476247348,-4.15831301208533,-4.22598346887714,-4.57032622234135,-4.66292344412385,-4.06708970762729,-4.23472422187087,-4.50682206297031,-3.69804513952033,-4.30318112673733,-4.03830911312678,-4.43374864880718,-4.32306921797733,-4.84213979328778,-4.67738748305266,-4.2570301444992,-4.7593780070399,-3.89692350718981,-4.9033666410188,-5.06601743994784,-4.72345309668613,-4.90206500957465,-4.74025524909011,-4.3651281913225,-4.03017317849299,-3.65305297402867,-4.31634608683412,-4.04553990519402,-4.19864682582099,-4.47598193185538,-4.47368181774923,-4.19692343491805,-4.30241574432293,-4.32501981637731,-3.8368470937686,-3.90733611316204,-4.04588453223163,-3.67594031587142,-3.30230120849892,-4.08555465035297,-3.98226003816868,-2.71141846775974,-2.76882723976516,-4.34468925332038,-4.74686263089331,-4.77196484523237
"04b4ed8ceabf387ba2caa3e54509965d",-3.7474818305496,-3.7283091755238,-4.38825718442452,-4.11389062623777,-4.44524529166736,-4.19316412456693,-4.26076412059146,-4.30753261835056,-4.51270595263369,-4.28787814147393,-6.24227446217859,-5.18658740260473,-3.55120115294201,-2.71043624113221,-2.62029207775827,-2.73077656695063,-3.09522165520068,-3.57710468657645,-3.9878876754425,-4.4913129206403,-4.56595345292639,-4.52345090358023,-4.7593780070399,-4.47582425151652,-4.66656058839112,-4.57655965194683,-4.54463063908671,-4.63912273818472,-4.32220813946297,-4.34353139669646,-4.46782199483687,-4.61934781373806,-4.86706970644371,-5.00943156238305,-5.00537934049754,-4.63894339609501,-4.7748830352389,-4.57582059263007,-4.6727349024686,-5.03519239615048,-5.03518007610021,-5.12217666882916,-5.24679116194632,-5.34828552590611,-5.12289002274646,-5.28676740531977,-4.84108346901908,-9.10946963328583,-5.35690069064693,-5.12913138136939,-3.75901570461572,-3.91162491625091
"ff289c73ac6541ac56707936f501a2cd",-3.9430355765985,-3.74627137068017,-3.68498557188011,-4.05982905132751,-9.20622089184394,-9.22167189186386,-9.22282166135243,-9.23969896281029,-6.87168388722048,-4.84595213394272,-3.09833158414166,-3.8005637580733,-5.12329619974572,-3.33462927629575,-2.58314198315914,-3.10356285436716,-3.03578964461403,-3.74485709011788,-4.34413277195754,-3.69060031079496,-3.65978686970658,-4.07187170637004,-3.77186299894933,-3.31252129891223,-3.97288910231345,-3.29394266979462,-3.80402151950551,-4.07940117883642,-4.81688020178155,-4.87525184734173,-5.13200260789969,-4.80632524969931,-4.07805882035132,-4.10315025880272,-4.08771342937521,-3.52080591058518,-4.70576439393902,-4.2577619643769,-6.67824893537734,-6.67802759979091,-9.25576150260552,-9.25145774350574,-9.24385914661652,-9.23843651807787,-9.22192173441312,-9.15947886956459,-9.20170044155765,-9.13300270309656,-9.18794129474239,-7.10829869361715,-5.07925637930754,-4.44393565127243
"7311eb1c24e6b824f722d125c3af3477",-4.73954853527978,-4.55470214438103,-4.57827542978797,-4.03703721696479,-4.16358512616371,-4.61861177994542,-4.3226599019387,-3.84618908932742,-4.25416325311063,-4.45399334079763,-4.73136478854876,-4.74370438112493,-4.88929036687351,-4.80046455562889,-4.98928146430734,-4.89309360862292,-4.50810847314496,-4.01475097886672,-3.85776479369813,-3.76829826658163,-3.88028410698388,-3.82724330326021,-3.91231198101172,-4.09001421212088,-4.26427411612997,-4.28544160413103,-4.40627366409992,-4.28775838291643,-3.92945914961056,-4.41889537080967,-3.9176195603563,-3.79884685837573,-3.70593404892799,-3.63227839999586,-4.11255234814428,-3.51909133740073,-4.39679509096442,-4.03795774309377,-4.13044956686422,-4.41598300940815,-4.605489769619,-4.86400257971081,-5.42114031207451,-5.68810466193697,-6.01839854834806,-5.67210314611724,-5.62610004662254,-5.23216582357822,-6.22184500661282,-4.32759033088913,-4.18737371913959,-4.24026312004205
"5e881daab846993e2a1262bd76e598f2",-9.19709268844521,-6.41591495512723,-7.06697878453011,-6.91891499924114,-7.59624161465989,-7.73407267583918,-9.28411882422348,-9.30099602742112,-9.2761295742901,-7.01236551324926,-6.47907271969779,-6.37869142860686,-5.41560027716274,-4.8599695258955,-4.27083285295313,-3.59247192915156,-3.04472635289542,-2.73083255333735,-2.53088697535794,-2.77275076615404,-3.13506681983332,-2.81800655369836,-2.93322457380486,-3.27872780880671,-3.45368254499694,-3.50401441496219,-4.12501136061507,-4.15914877935188,-4.08594946439135,-4.58863640374011,-4.33098537547178,-4.7707336092559,-4.9967479613251,-5.24722455331593,-5.53619245369512,-5.42067927512797,-6.06616758027301,-6.36083133504367,-6.50811691239697,-6.79149108929502,-7.00787207031691,-7.4301141385618,-7.78178780028616,-9.29973358998145,-8.32317145367405,-9.22077641637164,-9.26299772975663,-7.10847792114698,-8.25171608708595,-5.04859507673517,-3.94672542326851,-3.71137503181646
"bfcc7e237fe6a77b523dd9d3b03098b2",-5.2360327137962,-5.27299955856375,-5.4147319449262,-4.99131710228778,-4.30238719780607,-2.72797711761957,-2.82477447541035,-3.83031591784777,-4.6502331747656,-5.15293968538724,-4.96217595755027,-4.79445667851889,-5.10466581200175,-5.33832163551752,-4.66288695455732,-4.84558478307542,-3.53198528834093,-4.02385356311413,-4.51511483208699,-3.95171012441477,-3.62884562309278,-4.77350550080731,-4.78663521168043,-3.68887945411394,-4.28832016823357,-4.66867235569224,-4.69853834825878,-4.87388032050849,-4.92895726308199,-4.74062940665742,-4.75836803106008,-4.23450078750035,-4.52075284417551,-4.93643407750217,-5.31498009459568,-4.8577398647597,-5.0528469767581,-4.95796119270364,-4.89901249047159,-4.1464684433733,-5.15456519030332,-4.95165704353932,-4.66175637893517,-4.14733320584126,-3.36358543664027,-7.72278817878207,-9.26852678547604,-6.48873720446927,-5.01854047360337,-7.41867180770706,-3.85141189703392,-3.04964618721224
"7af6ae689696e9ea838fbb88ee9afb78",-4.76699577173035,-4.75071249127875,-4.76343511359368,-4.6830733425199,-4.43652294842017,-4.67013400934201,-4.7842701848633,-5.02888501644283,-4.66613088577778,-4.61053647234326,-4.80474250830488,-4.52710160105863,-4.14803711132614,-4.61864285047801,-4.32340215003208,-4.35515046576958,-4.30416372712445,-4.41575746693202,-4.41459847384478,-4.67921106828281,-4.28239321333911,-4.4979837921568,-4.9192393187888,-4.52690051695113,-4.70849226180204,-4.7953166743229,-4.33918827460868,-4.46691402180211,-4.6296228657585,-4.83296045879709,-4.74663964183557,-4.51894474085933,-4.67645672131217,-4.54880137629511,-4.50575262409376,-4.66450287255966,-4.94583530086934,-4.73532877999956,-4.70887307854755,-4.52424145131998,-4.62881369592106,-4.2318423352498,-3.96163995757357,-4.03990840810471,-3.91162688737979,-3.69359497005289,-4.1269802741363,-3.58989950545901,-3.76077331244338,-4.18899095175977,-4.05838563183466,-4.42707110693311
"ca3cc27f240057f680ed6515dae7fdc1",-4.76699577173035,-5.31402666025322,-8.38935981990635,-6.63090323834195,-5.45240081722471,-4.26885990808184,-3.74764476334019,-3.99846279051882,-5.21132251834743,-6.43630059746909,-5.6441657987978,-4.86865561658568,-5.53544715983699,-3.90210521997713,-4.26717881044793,-5.40691401957066,-4.78660900033838,-4.06742290465584,-4.58807298662829,-4.30519917240196,-4.0211902198939,-5.69813816013993,-4.23072104733997,-3.67960232003639,-4.56074222132542,-4.44545601053177,-3.6731452063937,-4.99164474008007,-4.38106463363769,-5.48964430552679,-3.76089474109836,-3.06010131178351,-4.65977220814405,-4.35237567132289,-4.83181838022759,-3.58993522817502,-3.4852547435993,-3.0458374703778,-4.74090345378057,-4.31118580979899,-5.26314458978515,-6.10159936192611,-6.68234063216324,-5.77539816616786,-4.57069648177729,-4.87508587775358,-6.89563208917983,-5.34916302989956,-6.56416890791984,-4.50284541158809,-3.88507085877204,-5.32792520161707
"8794266a9850580f5e066fcd3caea9c9",-7.26659454575025,-8.74000527782372,-9.36040589660925,-5.85617336520397,-5.72167276681169,-6.34646447788398,-6.37721273853242,-7.0786694253794,-7.27749451225007,-9.42149253500378,-6.19087877172296,-7.20632430151384,-9.37309820186048,-6.81928829765981,-7.13533895832237,-9.40907475276298,-6.19099823278306,-9.39727374584188,-9.3860970152061,-9.41356608540732,-6.29424046550729,-9.37804360729083,-5.4303703942021,-5.90580661372599,-6.6031847289722,-5.74573170246269,-5.31392526421403,-6.33008782991418,-4.48097512774795,-5.36548687128537,-6.81643712044735,-6.79585166473538,-5.14548587520595,-7.26667769546135,-7.00073319571955,-6.57819701669468,-5.18315721790141,-4.87125472228907,-4.17940788386134,-3.0800246014726,-4.14819756226223,-2.69235129155911,-2.14864143107458,-2.68704685322951,-5.45123351842538,-3.00558974204073,-2.27302412507609,-4.97075447611606,-6.45865171384414,-6.98302643991563,-6.52638222793244,-7.44239508084738
"c6aaf054cb3a6fecf4cad5e1602ceece",-5.52872856208873,-5.72113111299081,-7.57814547241947,-7.32470968713806,-7.50088120000764,-6.29229986666427,-5.52355628202826,-4.95220548413939,-5.17540607224358,-5.89355098143354,-6.16613495716642,-5.81780182276128,-5.29726125350137,-4.90166891108387,-5.60097125932181,-5.66916012801547,-6.46341939648498,-6.48389792782852,-8.21959545417708,-7.58385802493282,-7.48114588683283,-6.14665863843604,-5.18801267578577,-4.56423617802611,-5.5428418197248,-5.98608552272752,-5.77903350075777,-4.89494513726287,-4.40293106079467,-5.00563637040662,-4.55578893807217,-5.25442407162448,-5.37424907151505,-6.21555764745778,-6.47685839628178,-6.30747510471967,-5.28433775255465,-4.6073899427264,-4.14247313192479,-3.93297029528836,-4.11908310642032,-3.62729431392908,-3.24670285834906,-2.77772960850897,-2.79609714110186,-3.32643487890622,-3.86026520689042,-5.22117804865199,-2.61041693914609,-6.31885890767447,-6.60653756724433,-6.1190267707495
"ebffaf5c074232770582956617687f96",-9.49463314461625,-8.88571752151996,-8.38935981990635,-6.2820468216697,-5.37291046945401,-5.42754088247039,-4.95743960651039,-4.77973703349465,-5.24856211418927,-4.98416045703201,-4.71963365245571,-4.57840902918455,-4.35558850391949,-4.14202669303717,-4.29303409486637,-4.38426371387857,-4.25364071154557,-4.38501362217316,-4.51009760171809,-4.45934769330046,-4.68301021169517,-4.82765144907234,-4.93510180495131,-5.15017424617057,-5.37614948787862,-5.49900554437485,-5.79710721370242,-5.69599178925576,-5.65567389633617,-5.58665140033987,-4.91767850727259,-4.90782242569361,-5.07667062833426,-5.04016900884517,-4.83909597916029,-3.97768394329532,-4.22029090851765,-3.60066059056182,-3.76625955085726,-3.89553649535414,-4.09356372484922,-4.13625581835393,-4.22511894234389,-4.21367457266191,-3.85272927328596,-5.03400676474986,-5.46933024062764,-5.16796207352322,-4.49849232064693,-4.05375550116712,-4.49159781617009,-4.43546866055024
"a2f21cd05cbf503426f5e24ab1aa0d65",-4.65513543842435,-4.39032543748858,-5.0070390919159,-4.28314152402507,-4.44087483171153,-4.30890436984492,-4.3226599019387,-4.48217484506947,-4.31295047080564,-4.10343135709597,-4.57321501474654,-4.4090802700395,-3.82994263284707,-4.56120254558992,-5.09040279192055,-4.28387279285099,-4.67440162550665,-4.18156959160011,-4.56669055941884,-4.61440205227171,-4.07899661348038,-4.04886361304155,-4.04749969944589,-4.69752004860833,-4.25245869543776,-4.22487477707056,-4.26810813402574,-3.98473007864757,-4.10232132112869,-4.30165492551687,-4.01291979194111,-4.17094068844346,-4.05027378313752,-4.18083612053854,-4.55981641833136,-4.32425394041178,-4.59206696098966,-4.94670893123058,-5.41703563725038,-5.71774842215814,-6.01308106933285,-6.35633607028095,-6.72012736062866,-7.4025922238647,-9.58894679212066,-9.52650588373547,-9.56872611951501,-9.50003058441706,-7.08799132928507,-9.53320004954632,-9.51852812151554,-9.58618817914181
