"ASVID","DonorA_Stool123","DonorA_Stool125","DonorA_Stool126","DonorA_Stool127","DonorA_Stool128","DonorA_Stool129","DonorA_Stool134","DonorA_Stool135","DonorA_Stool136","DonorA_Stool138","DonorA_Stool139","DonorA_Stool140","DonorA_Stool141","DonorA_Stool142","DonorA_Stool143","DonorA_Stool144","DonorA_Stool146","DonorA_Stool147","DonorA_Stool149","DonorA_Stool150","DonorA_Stool151","DonorA_Stool152","DonorA_Stool153","DonorA_Stool154","DonorA_Stool155","DonorA_Stool156","DonorA_Stool158","DonorA_Stool159","DonorA_Stool160","DonorA_Stool161","DonorA_Stool162","DonorA_Stool163","DonorA_Stool164","DonorA_Stool165","DonorA_Stool166","DonorA_Stool167","DonorA_Stool168","DonorA_Stool169","DonorA_Stool170","DonorA_Stool171","DonorA_Stool172","DonorA_Stool173","DonorA_Stool174","DonorA_Stool175","DonorA_Stool176","DonorA_Stool177","DonorA_Stool178","DonorA_Stool179","DonorA_Stool180","DonorA_Stool181","DonorA_Stool182","DonorA_Stool183","DonorA_Stool184","DonorA_Stool185","DonorA_Stool186","DonorA_Stool187","DonorA_Stool284","DonorA_Stool285","DonorA_Stool286","DonorA_Stool287"
"OTU_677",-9.21133987230927,-15.5075351093088,-15.5075354870562,-15.5073819375864,-9.21203892861176,-15.5073949066142,-15.5074030048879,-15.5076063975939,-15.5073821761769,-15.5076292371358,-9.21233837463886,-15.507650110451,-9.21233837463886,-15.5074646327225,-15.5074961234688,-15.5076922407471,-15.5075931853314,-15.5075809701488,-15.5075435627986,-15.5075947803951,-15.5076963294486,-15.507668907779,-15.5074840210385,-15.5074220240468,-15.5076462103378,-15.507577320864,-15.5076878935231,-15.5076930320814,-15.5076806459349,-15.5074736412974,-15.5074039257407,-15.5073046864075,-15.5076751009441,-15.5076535130427,-15.5075253657811,-15.507681549794,-15.5076173953076,-15.5077198646449,-15.5076121297315,-15.5075674442925,-8.51879191277993,-15.5074703431959,-15.5075194948818,-15.5076054507339,-9.21193909333988,-15.5075851456378,-15.5075440817519,-15.5075659612487,-15.5076428291115,-15.5076576762924,-15.5073456554761,-15.5075606048806,-9.21203892861176,-15.5076581998379,-15.5076153985386,-15.5075656431875,-8.11312710422178,-15.5075629819789,-15.5075566636523,-15.5073726162671
"OTU_2462",-17.9050851504498,-17.905430549513,-17.9054309272603,-17.9052773778161,-17.9052389614998,-17.9052903468418,-17.9052984451141,-17.905501837786,-17.9052776164066,-17.9055246773242,-17.9055773267542,-17.9055455506358,-17.9055820803678,-17.9053600729384,-17.9053915636795,-17.9055876809249,-17.9054886255258,-17.9054764103453,-17.9054390030013,-17.9054902205892,-17.9055917696258,-17.9055643479607,-9.21173939288989,-17.9053174642699,-17.9055416505233,-17.9054727610611,-17.9055833337016,-17.9055884722591,-17.9055760861147,-17.9053690815118,-17.9052993659668,-17.9052001266502,-17.9055705411248,-17.905548953227,-17.9054208059868,-17.9055769899736,-17.9055128354979,-17.9056153048181,-17.9055075699227,-17.9054628844912,-17.9054967155228,-17.9053657834108,-17.9054149350885,-17.9055008909262,-17.9054301974956,-17.9054805858335,-17.9054395219545,-17.9054614014476,-17.9055382692975,-17.905553116476,-17.9052410957119,-17.9054560450805,-17.9054093149553,-17.9055536400214,-17.9055108387292,-17.9054610833865,-17.9053349558076,-17.9054584221784,-17.9054521038528,-17.9052680564984
"OTU_606",-16.806472828289,-16.8068182273637,-16.806818605111,-16.8066650556618,-16.8066266393441,-16.8066780246879,-16.8066861229604,-16.8068895156392,-16.8066652942522,-16.8069123551781,-16.8069650046099,-16.8069332284904,-16.8069697582236,-16.8067477507868,-16.8067792415289,-16.8069753587809,-16.8068763033785,-16.8068640881975,-16.8068266808523,-16.8068778984419,-16.8069794474819,-16.8069520258159,-16.8067671391002,-16.8067051421168,-8.11332680467177,-16.8068604389132,-16.8069710115575,-16.8069761501151,-16.8069637639703,-16.8067567593605,-16.8066870438132,-16.8065878044932,-16.8069582189802,-16.8069366310817,-16.8068084838372,-16.8069646678293,-16.8069005133514,-16.807002982675,-16.806895247776,-16.806850562343,-16.8068843933758,-16.8067534612594,-16.8068026129387,-16.8068885687793,-16.8068178753464,-16.8068682636859,-16.8068271998056,-16.8068490792994,-16.8069259471519,-16.8069407943309,-16.8066287735563,-16.8068437229321,-16.8067969928053,-16.8069413178763,-16.8068985165827,-16.8068487612383,-16.8067226336551,-16.8068461000301,-16.8068397817042,-16.8066557343437
"OTU_1618",-17.9050851504498,-17.905430549513,-17.9054309272603,-17.9052773778161,-17.9052389614998,-17.9052903468418,-17.9052984451141,-17.905501837786,-17.9052776164066,-17.9055246773242,-17.9055773267542,-17.9055455506358,-17.9055820803678,-17.9053600729384,-17.9053915636795,-17.9055876809249,-17.9054886255258,-17.9054764103453,-17.9054390030013,-17.9054902205892,-17.9055917696258,-17.9055643479607,-17.9053794612512,-17.9053174642699,-17.9055416505233,-17.9054727610611,-17.9055833337016,-17.9055884722591,-17.9055760861147,-17.9053690815118,-17.9052993659668,-17.9052001266502,-17.9055705411248,-17.905548953227,-17.9054208059868,-17.9055769899736,-17.9055128354979,-17.9056153048181,-17.9055075699227,-17.9054628844912,-17.9054967155228,-17.9053657834108,-17.9054149350885,-17.9055008909262,-17.9054301974956,-17.9054805858335,-17.9054395219545,-17.9054614014476,-17.9055382692975,-17.905553116476,-17.9052410957119,-17.9054560450805,-17.9054093149553,-17.9055536400214,-17.9055108387292,-17.9054610833865,-17.9053349558076,-17.9054584221784,-17.9054521038528,-9.2116395277078
"OTU_324",-7.82474576597057,-9.21213875391756,-9.21203892861176,-9.21193909333988,-9.21203892861176,-8.51879191277993,-7.82504551118938,-8.51879191277993,-8.51859221232995,-7.60230148045579,-9.21233837463886,-7.82554488698003,-6.64619069468521,-7.82524529143177,-6.9083550990541,-6.90865487422497,-7.82564473221999,-8.51879191277993,-9.21193909333988,-8.51879191277993,-7.41997992366183,-7.60230148045579,-7.82514540629959,-8.11302723903969,-8.51889174805182,-8.51879191277993,-12.6377219441961,-7.60240133566582,-8.11342663994365,-7.82514540629959,-8.11282747875137,-8.51839247199172,-9.21213875391756,-7.82564473221999,-9.21193909333988,-9.21223856925926,-8.11322695943181,-9.21233837463886,-9.21213875391756,-8.11322695943181,-8.11322695943181,-7.01371561471193,-8.51899157335762,-8.51889174805182,-9.21193909333988,-7.82554488698003,-8.11312710422178,-8.51869206753997,-7.60230148045579,-8.11332680467177,-7.82494560609913,-12.6375946551637,-7.0140153898828,-7.60240133566582,-8.11342663994365,-7.26542972325395,-9.21193909333988,-8.51889174805182,-9.21203892861176,-12.6374066659743
"OTU_2026",-16.806472828289,-16.8068182273637,-16.806818605111,-16.8066650556618,-16.8066266393441,-16.8066780246879,-16.8066861229604,-16.8068895156392,-16.8066652942522,-16.8069123551781,-16.8069650046099,-16.8069332284904,-16.8069697582236,-16.8067477507868,-16.8067792415289,-16.8069753587809,-16.8068763033785,-16.8068640881975,-16.8068266808523,-16.8068778984419,-16.8069794474819,-16.8069520258159,-16.8067671391002,-16.8067051421168,-16.8069293283778,-16.8068604389132,-16.8069710115575,-16.8069761501151,-16.8069637639703,-16.8067567593605,-9.2116395277078,-16.8065878044932,-16.8069582189802,-16.8069366310817,-16.8068084838372,-16.8069646678293,-16.8069005133514,-16.807002982675,-16.806895247776,-16.806850562343,-16.8068843933758,-16.8067534612594,-16.8068026129387,-16.8068885687793,-16.8068178753464,-16.8068682636859,-16.8068271998056,-9.21193909333988,-16.8069259471519,-16.8069407943309,-16.8066287735563,-16.8068437229321,-16.8067969928053,-16.8069413178763,-9.21223856925926,-16.8068487612383,-16.8067226336551,-16.8068461000301,-16.8068397817042,-16.8066557343437
"OTU_2956",-14.6469881937694,-14.6473335929771,-14.6473339707245,-14.6471804212161,-14.6471420048837,-14.6471933902473,-14.6472014885229,-14.64740488128,-14.6471806598067,-9.21213875391756,-14.6474803702797,-14.6474485941481,-14.6474851238953,-14.647263116373,-7.41958040308121,-14.6474907244548,-14.6473916690142,-14.6473794538286,-14.6473420464689,-14.6473932640783,-14.6474948131573,-8.51889174805182,-14.6472825046939,-9.21183924809992,-14.6474446940339,-14.6473758045429,-14.6474863772296,-9.21223856925926,-14.6474791296397,-14.6472721249502,-14.647202409376,-14.6471031700178,-14.6474735846475,-9.21223856925926,-9.21193909333988,-9.21223856925926,-14.6474158789965,-14.6475183483595,-8.51889174805182,-14.6473659279689,-14.6473997590146,-14.6472688268478,-14.6473179785461,-14.6474039344198,-14.6473332409596,-14.6473836293185,-14.6473425654224,-14.6473644449247,-8.51889174805182,-14.6474561599914,-8.11272758364116,-14.6473590885552,-7.6022016152737,-14.6474566835371,-14.6474138822269,-14.6473641268634,-14.6472379992317,-14.6473614656542,-14.6473551473259,-14.6471710998945
"OTU_2338",-9.21133987230927,-17.905430549513,-17.9054309272603,-17.9052773778161,-17.9052389614998,-17.9052903468418,-17.9052984451141,-17.905501837786,-17.9052776164066,-17.9055246773242,-17.9055773267542,-17.9055455506358,-17.9055820803678,-17.9053600729384,-17.9053915636795,-17.9055876809249,-17.9054886255258,-17.9054764103453,-17.9054390030013,-17.9054902205892,-17.9055917696258,-17.9055643479607,-17.9053794612512,-17.9053174642699,-17.9055416505233,-17.9054727610611,-17.9055833337016,-17.9055884722591,-17.9055760861147,-17.9053690815118,-17.9052993659668,-17.9052001266502,-17.9055705411248,-17.905548953227,-17.9054208059868,-17.9055769899736,-17.9055128354979,-17.9056153048181,-17.9055075699227,-17.9054628844912,-17.9054967155228,-17.9053657834108,-17.9054149350885,-17.9055008909262,-17.9054301974956,-17.9054805858335,-17.9054395219545,-17.9054614014476,-17.9055382692975,-17.905553116476,-17.9052410957119,-17.9054560450805,-17.9054093149553,-17.9055536400214,-17.9055108387292,-17.9054610833865,-17.9053349558076,-17.9054584221784,-17.9054521038528,-17.9052680564984
"OTU_3462",-17.9050851504498,-17.905430549513,-17.9054309272603,-17.9052773778161,-17.9052389614998,-17.9052903468418,-17.9052984451141,-17.905501837786,-9.21183924809992,-17.9055246773242,-17.9055773267542,-17.9055455506358,-17.9055820803678,-17.9053600729384,-17.9053915636795,-17.9055876809249,-17.9054886255258,-17.9054764103453,-17.9054390030013,-17.9054902205892,-17.9055917696258,-17.9055643479607,-17.9053794612512,-17.9053174642699,-17.9055416505233,-17.9054727610611,-17.9055833337016,-17.9055884722591,-17.9055760861147,-17.9053690815118,-17.9052993659668,-17.9052001266502,-17.9055705411248,-17.905548953227,-17.9054208059868,-17.9055769899736,-17.9055128354979,-17.9056153048181,-17.9055075699227,-17.9054628844912,-17.9054967155228,-17.9053657834108,-17.9054149350885,-17.9055008909262,-17.9054301974956,-17.9054805858335,-17.9054395219545,-17.9054614014476,-17.9055382692975,-17.905553116476,-17.9052410957119,-17.9054560450805,-17.9054093149553,-17.9055536400214,-17.9055108387292,-17.9054610833865,-17.9053349558076,-17.9054584221784,-17.9054521038528,-17.9052680564984
"OTU_208",-8.11252776347864,-7.01411529497305,-8.51879191277993,-9.21193909333988,-9.21203892861176,-8.51879191277993,-5.57035132763349,-7.6022016152737,-9.21183924809992,-9.21213875391756,-9.21233837463886,-8.51889174805182,-7.13219798602797,-7.13169851046691,-7.26532981816371,-7.60230148045579,-11.8747964183061,-7.82544503177,-7.01391547481053,-7.0140153898828,-8.11342663994365,-7.41988005847975,-8.51849234714786,-8.51859221232995,-6.81324477934838,-6.57168296238225,-7.82564473221999,-6.57188286243289,-6.90875477931522,-5.9904640467744,-7.82504551118938,-11.874507917426,-7.26562950349635,-5.9909644220663,-6.57158299736992,-6.50279004591562,-6.3772270229203,-6.72633331743102,-11.8748153628346,-9.21203892861176,-11.8748045083593,-8.11292736388356,-5.51945891519157,-7.26562950349635,-11.87473798987,-7.41988005847975,-7.82534516658791,-9.21193909333988,-11.8748460624227,-11.8748609097044,-8.11272758364116,-11.8747638376344,-7.6022016152737,-7.82564473221999,-7.26572937865249,-7.13179842553918,-11.8746427475203,-6.81324477934838,-7.41978018332361,-7.01361566968161
"OTU_1605",-17.2119379531435,-17.2122833522124,-17.2122837299598,-17.2121301805131,-17.212091764196,-17.212143149539,-17.2121512478114,-17.2123546404867,-17.2121304191035,-17.2123774800252,-17.2124301294561,-17.2123983533373,-17.2124348830698,-17.2122128756367,-17.2122443663783,-17.212440483627,-17.2123414282263,-17.2123292130455,-17.2122918057009,-17.2123430232897,-17.2124445723279,-17.2124171506624,-17.2122322639498,-17.2121702669675,-17.2123944532246,-17.2123255637613,-17.2124361364036,-17.2124412749612,-17.2124288888166,-17.2122218842103,-17.2121521686641,-9.2116395277078,-17.2124233438266,-17.2124017559284,-17.2122736086862,-17.2124297926756,-17.2123656381988,-17.2124681075207,-17.2123603726235,-17.2123156871912,-17.2123495182234,-9.21173939288989,-17.2122677377877,-17.2123536936269,-17.2122830001951,-17.2123333885338,-17.2122923246542,-17.2123142041476,-17.2123910719988,-17.2124059191776,-17.2120938984082,-17.2123088477804,-17.2122621176544,-17.212406442723,-17.2123636414301,-17.2123138860865,-17.2121877585055,-17.2123112248783,-17.2123049065526,-17.2121208591952
"OTU_2507",-16.806472828289,-16.8068182273637,-16.806818605111,-16.8066650556618,-16.8066266393441,-16.8066780246879,-16.8066861229604,-16.8068895156392,-16.8066652942522,-16.8069123551781,-16.8069650046099,-9.21213875391756,-16.8069697582236,-16.8067477507868,-16.8067792415289,-16.8069753587809,-16.8068763033785,-16.8068640881975,-16.8068266808523,-16.8068778984419,-16.8069794474819,-16.8069520258159,-9.21173939288989,-16.8067051421168,-16.8069293283778,-16.8068604389132,-16.8069710115575,-16.8069761501151,-16.8069637639703,-16.8067567593605,-16.8066870438132,-16.8065878044932,-16.8069582189802,-16.8069366310817,-16.8068084838372,-16.8069646678293,-16.8069005133514,-16.807002982675,-16.806895247776,-16.806850562343,-16.8068843933758,-16.8067534612594,-16.8068026129387,-16.8068885687793,-9.21193909333988,-16.8068682636859,-16.8068271998056,-16.8068490792994,-16.8069259471519,-16.8069407943309,-16.8066287735563,-16.8068437229321,-16.8067969928053,-16.8069413178763,-16.8068985165827,-16.8068487612383,-16.8067226336551,-16.8068461000301,-16.8068397817042,-16.8066557343437
"OTU_378",-16.806472828289,-16.8068182273637,-16.806818605111,-16.8066650556618,-16.8066266393441,-16.8066780246879,-16.8066861229604,-16.8068895156392,-16.8066652942522,-16.8069123551781,-16.8069650046099,-16.8069332284904,-16.8069697582236,-16.8067477507868,-16.8067792415289,-16.8069753587809,-16.8068763033785,-16.8068640881975,-16.8068266808523,-16.8068778984419,-16.8069794474819,-16.8069520258159,-16.8067671391002,-16.8067051421168,-16.8069293283778,-16.8068604389132,-16.8069710115575,-16.8069761501151,-16.8069637639703,-16.8067567593605,-9.2116395277078,-16.8065878044932,-16.8069582189802,-16.8069366310817,-16.8068084838372,-16.8069646678293,-16.8069005133514,-16.807002982675,-16.806895247776,-16.806850562343,-16.8068843933758,-16.8067534612594,-16.8068026129387,-16.8068885687793,-16.8068178753464,-16.8068682636859,-16.8068271998056,-16.8068490792994,-16.8069259471519,-16.8069407943309,-16.8066287735563,-16.8068437229321,-16.8067969928053,-16.8069413178763,-16.8068985165827,-9.21193909333988,-9.21193909333988,-16.8068461000301,-16.8068397817042,-16.8066557343437
