"ID","nahant_unf_d0_1080","nahant_unf_d1_1083","nahant_unf_d2_1086","nahant_unf_d3_1089","nahant_unf_d4_1092","nahant_unf_d5_1095","nahant_unf_d6_1098","nahant_unf_d7_1101","nahant_unf_d8_1104","nahant_unf_d9_1107","nahant_unf_d10_1110","nahant_unf_d11_1113","nahant_unf_d12_1116","nahant_unf_d13_1119","nahant_unf_d14_1122","nahant_unf_d15_1125","nahant_unf_d16_1128","nahant_unf_d17_1131","nahant_unf_d18_1134","nahant_unf_d19_1137","nahant_unf_d20_1140","nahant_unf_d21_1143","nahant_unf_d22_1146","nahant_unf_d23_1149","nahant_unf_d24_1152","nahant_unf_d25_1155","nahant_unf_d26_1158","nahant_unf_d27_1161","nahant_unf_d28_1164","nahant_unf_d29_1167","nahant_unf_d30_1170","nahant_unf_d31_1173","nahant_unf_d32_1176","nahant_unf_d33_1180","nahant_unf_d34_1182","nahant_unf_d35_1185","nahant_unf_d36_1188","nahant_unf_d37_1191","nahant_unf_d38_1194","nahant_unf_d39_1197","nahant_unf_d40_1200","nahant_unf_d41_1203","nahant_unf_d42_1206","nahant_unf_d43_1209","nahant_unf_d44_1212","nahant_unf_d45_1215","nahant_unf_d46_1218","nahant_unf_d47_1221","nahant_unf_d48_1224","nahant_unf_d49_1227","nahant_unf_d50_1230","nahant_unf_d51_1233","nahant_unf_d52_1236","nahant_unf_d53_1239","nahant_unf_d54_1242","nahant_unf_d55_1245","nahant_unf_d56_1248","nahant_unf_d57_1251","nahant_unf_d58_1254","nahant_unf_d59_1257","nahant_unf_d60_1260","nahant_unf_d61_1263","nahant_unf_d62_1266","nahant_unf_d63_1269","nahant_unf_d64_1272","nahant_unf_d65_1275","nahant_unf_d66_1278","nahant_unf_d67_1281","nahant_unf_d68_1284","nahant_unf_d69_1287","nahant_unf_d70_1290","nahant_unf_d71_1293","nahant_unf_d72_1296","nahant_unf_d73_1301","nahant_unf_d75_1304","nahant_unf_d76_1307","nahant_unf_d77_1310","nahant_unf_d78_1313","nahant_unf_d79_1316","nahant_unf_d81_1322","nahant_unf_d82_1325","nahant_unf_d83_1328","nahant_unf_d85_1334","nahant_unf_d86_1337","nahant_unf_d87_1340","nahant_unf_d88_1343","nahant_unf_d89_1346","nahant_unf_d90_1349","nahant_unf_d91_1352","nahant_unf_d92_1355"
"OTU_2457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,3,0,0,1,4,1,0,1,0,0,5,2,2,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0
"OTU_1865",8,1,10,3,4,4,7,12,4,3,6,6,3,11,12,2,7,22,24,11,6,4,4,2,4,8,6,16,4,2,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,2,0,2,0,0,0,1,1,0,1,2,0,1,3,1,0,5,2,0,1,0,1,0,1,4,3,2,2
"OTU_1086",4,1,10,7,1,6,10,1,2,1,5,0,1,1,0,1,0,4,5,2,3,6,3,3,3,1,3,1,1,2,2,3,1,1,2,4,3,2,2,1,2,3,3,4,2,1,4,1,2,0,6,1,4,20,4,12,6,12,0,21,7,5,4,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1
"OTU_666",0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,2,1,0,0,0,3,0,1,0,0,0,0,1,2,4,4,0,0,1,2,3,1,2,1,0,1,1,1,1,3,1,3,1,1,3,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,1,1,0,2,3,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_172",0,1,0,0,0,0,2,1,1,2,1,1,0,2,1,1,0,1,0,2,4,2,1,0,0,2,1,1,0,0,1,1,0,5,9,8,4,8,13,7,6,6,4,5,0,1,3,0,0,2,0,3,1,1,0,0,2,2,1,1,6,1,10,3,9,6,2,5,5,1,3,3,8,9,5,2,0,1,0,4,6,2,3,4,0,1,0,1,2,0
"OTU_2351",0,1,0,0,1,1,0,1,0,0,1,0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,0,1,3,2,1,0,3,0,0,0,0,2,3,1,3,2,2,2,2,2,0,1,4,0,1,2,2,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
"OTU_26",3,0,1,2,3,0,8,2,4,5,1,11,0,1,1,2,10,1,4,6,0,3,2,3,9,10,0,0,1,1,0,21,3,27,32,55,62,89,204,165,78,89,169,55,60,18,78,49,23,40,56,73,38,72,34,60,9,22,35,10,33,6,31,7,58,29,20,11,13,5,17,13,12,3,2,2,0,22,4,28,28,6,10,8,0,5,2,8,1,1
"OTU_431",3,0,0,2,2,1,5,2,1,7,4,1,4,0,2,3,1,0,1,6,3,1,1,1,2,2,3,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,18,33,1,6,16,6,16,3,10,3,1,2,4,0,0,0,1,0,2,1,1,5,2,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2,2,1,5,25,7,18,12,10,10,12,2
"OTU_419",0,0,0,0,1,0,4,0,0,0,4,0,4,1,0,0,3,0,2,0,1,0,1,3,6,8,1,0,0,0,0,7,1,1,4,2,3,2,5,7,1,1,2,1,1,0,0,1,2,0,1,7,3,3,3,5,1,1,1,1,5,8,5,5,0,1,10,7,3,2,6,7,3,7,5,2,0,2,0,4,1,0,2,1,0,1,1,0,0,1
"OTU_2094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,3,1,4,9,4,5,2,4,3,5,16,9,9,25,19,3,5,1,10,4,13,6,6,7,9,7,4,11,4,19,5,7,44,6,2,15,52,27,10,14,22,19,48,33,54,45,43,25,13,32,35,34,41,36,43,32,39,45
"OTU_1800",0,1,1,1,1,1,2,4,3,3,2,1,2,1,1,0,0,0,0,1,0,0,2,1,1,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_133",5,15,15,19,8,11,18,16,19,20,12,14,7,5,11,4,11,27,11,15,33,93,43,10,11,11,12,7,33,32,27,27,10,14,2,21,15,8,9,5,2,50,6,24,3,11,14,8,10,9,25,27,16,39,21,41,45,24,6,44,30,21,14,121,73,35,11,22,45,26,11,13,19,21,17,6,10,15,17,6,11,16,17,11,9,18,22,16,13,18
"OTU_1030",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,4,4,1,0,0,1,2,3,0,2,0,17,3,1,0,1,1,4,5,0,1,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0
"OTU_293",2,6,5,3,2,0,0,0,1,9,2,0,1,0,1,2,2,0,0,0,6,4,1,0,0,0,0,0,1,5,4,1,1,0,1,6,10,14,4,1,1,2,4,4,1,2,2,0,1,9,4,6,3,3,1,2,3,3,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,5,0,1,0,0,0,0,0,1,0
"OTU_2153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,2,4,1,2,3,0,2,1,5,0,0,2,0,0,0,0,1,0,4,0,0,0,1,0,2,0,2,0,1,0,0,0,0,1,0,2,1,0,0,6,1,3,3,2,4,3,1,5,0,1,0,0,0,0
"OTU_1343",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,5,1,2,0,2,1,1,4,2,0,0,0,3,2,0,1,2,2,1,0,0,3,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0
"OTU_1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,0,0,0,0,1,0,1,0,1,0,1,1,6,7,1,3,1,3,0,1,1,0,2,1,1,0,0,1,2,1,1,0,1,0,0,9,9,1,2,3,0,1,0,0,0,0
"OTU_441",2,4,1,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,3,0,1,1,5,1,3,2,0,2,0,3,2,0,3,1,12,1,6,0,0,0,0,0,1,1,1,2,5,4,15,1,8,6,1,0,0,0,0,0,0,0,5,0,0,0,0,3,6,3,9,2,2,3,9,13,9,5,7,17,6,6
"OTU_937",0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,2,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,2,0,1,1,3,2,1,0,0,0,1,1,0,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_588",0,0,2,0,2,0,0,1,0,2,2,0,0,0,1,0,0,0,1,4,0,2,0,3,1,0,1,0,0,4,0,1,2,0,1,2,0,0,1,1,0,2,0,1,0,2,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,7,0,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
"OTU_8170",4,0,1,2,6,3,3,2,3,3,1,0,2,2,3,1,2,2,3,2,2,1,1,1,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_299",0,0,2,1,1,0,3,1,1,0,2,3,1,0,2,0,3,0,1,0,0,1,3,0,4,0,1,0,0,0,0,1,2,5,5,1,1,0,2,5,3,1,4,1,2,0,1,1,1,1,1,1,0,1,3,1,1,4,3,4,4,1,4,5,4,4,9,6,3,5,4,11,3,6,8,6,3,1,1,1,3,1,2,0,0,2,1,1,0,1
"OTU_1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,2,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,2,1,0,0,0,1,1,1,3,2,3,0,1,0,0,2,2,2,1,0,0,1,4,5,1,1,0,0,0,1,2,0,4,0,1,0,0,0,1,0
"OTU_90",2,2,2,1,0,1,1,1,0,16,1,2,0,4,0,0,0,0,2,2,4,0,4,2,1,0,3,1,2,1,2,3,5,12,13,16,6,21,15,1,11,4,3,19,18,4,1,13,14,9,7,8,7,1,5,3,11,5,9,3,5,1,0,1,34,2,1,0,0,0,1,2,1,6,2,5,0,3,0,2,1,1,3,1,0,1,0,0,1,0
"OTU_579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,28,11,1,1,1,0,1,0,1,0,0
"OTU_569",0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,2,4,2,1,0,1,1,0,3,2,0,0,0,4,0,2,2,12,0,1,0,0,3,4,3,0,0,1,0,0,0,0,0,0,1,15,4,2,0,1,1,2,1,1,2,0,1,1,1,1,2,0,3,2,0,0,0,0,2
"OTU_336",0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,2,1,1,3,1,1,1,2,2,0,0,0,0,0,0,1,5,2,5,1,0,1,4,19,27,10,9,22,2,10,6,26,27,1,4,8,10,4,4,0,5,1,4,4,5,5,1,5,4,4,8,14,5,3,2,4,8,10,4,3,0,1,3,1,7,8,3,4,7,5,4,0,4,2,0
"OTU_788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,3,2,7,3,2,0,1,3,1,2,2,1,0,1,1,0,0
"OTU_709",0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,1,7,1,0,0,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_500",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,8,7,4,7,4,1,8,0,3,1,0,0,2,1,0,1,1,1,0,6,2,1,0,0,0,0,0,0,0,3,1,2,4,0,0,0,0,2,0,0,2,0,12,8,2,2,2,0,0,0,0,0,0
"OTU_127",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,5,1,2,2,0,6,55,125,85,36,24,14,9,8,9,10,16,2,1,0,1,4,6,3,0,1,0,1,3,2,0,0,0,1,2,0,1,0,3,0,0,2,2,0,0,0,2,2,21,5,20,16,4,2,2,1,0,0,1,1,0
"OTU_1981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,3,0,13,1,9,3,2,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_807",0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,1,1,2,2,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,2,3,0,1,0,0,0,1,0,0
"OTU_1242",0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,1,4,5,2,1,0,0,0,3,1,1,1,1,1,0,0,1,0,0
"OTU_387",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,21,24,6,8,6,3,6,1,0,2,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7,4,0,2,0,1,0,0,0,0
"OTU_629",1,3,3,4,1,6,0,0,0,1,5,1,1,1,0,2,1,0,1,0,2,2,4,8,2,3,4,2,3,3,2,5,5,4,0,11,5,8,7,8,9,12,4,9,1,3,2,2,6,1,6,3,19,12,15,12,13,14,9,11,8,11,8,19,12,11,11,30,19,23,8,17,12,8,11,4,9,10,1,9,12,1,12,6,6,4,8,3,5,4
"OTU_1194",0,0,0,0,1,1,1,2,0,4,0,2,1,2,2,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,8,7,3,5,3,9,3,1,2,1,1,2,2,1,1,1,0,1,0,8,0,5,1,2,1,4,4,0,1,2,4,0,1,4,2,1,1,2,0,0,1,1,1,2,1,5,4,3,7,3,2,1,1,2,2,0,0,1,0
"OTU_200",2,0,0,0,1,0,5,2,1,2,2,13,1,2,0,0,6,0,1,1,0,3,0,3,3,9,1,0,0,1,1,0,0,0,0,1,1,2,9,1,3,4,3,1,4,1,0,0,0,0,1,8,3,3,3,5,1,4,5,2,3,2,9,1,0,3,8,4,3,2,4,2,3,2,1,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0
"OTU_3361",1,0,0,1,1,1,0,0,1,1,1,2,0,4,0,3,2,1,0,0,2,0,0,0,1,5,1,4,1,4,1,0,0,0,0,1,1,1,1,0,2,0,0,1,3,1,0,0,0,0,3,0,1,1,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_51",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,9,17,39,13,15,4,5,12,18,9,22,23,26,29,4,7,3,21,19,24,9,32,13,53,15,15,53,16,15,5,12,8,2,8,17,86,81,35,26,18,8,37,50,32,33,27,38,40,24,54,71,29,38,68,45,63,50
"OTU_1104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,8,2,4,3,2,2,1,0,1,2,0,3,6,9,3,0,0,3,2,0,8,1,1,0,3,2,0,1,2,5,0,1,1,1,3,3,1,0,0,1,0,3,2,2,0,1,1,0,0,3,0,0
"OTU_1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,1,1,0,3,4,0,2,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0
"OTU_504",3,1,4,1,0,2,0,0,4,3,4,13,3,0,3,11,6,2,3,3,2,4,6,4,1,1,3,0,0,0,0,0,2,1,2,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,4,5,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_164",0,0,1,0,0,2,2,4,1,0,1,0,0,2,1,1,2,0,0,1,2,5,3,2,7,0,2,0,1,7,3,1,6,6,5,4,6,1,0,0,3,1,1,1,0,0,1,0,0,0,0,1,0,6,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,2,1,0,0,0,0,0,1,0,0,0,2
"OTU_197",13,6,7,11,11,11,16,10,10,17,9,7,14,12,23,7,22,26,23,18,17,10,14,5,4,13,5,7,4,6,2,84,27,19,42,41,50,34,60,43,40,99,48,63,31,39,45,95,49,90,57,41,40,46,36,88,75,39,32,88,56,72,47,198,262,69,41,53,69,41,40,34,46,19,26,14,29,56,54,34,41,12,41,33,39,74,65,63,60,94
"OTU_1265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,1,4,1,2,3,4,3,2,4,1,5,0,2,2,1,2,0,1,0,0,5,2,3,2,4,0,3,2,1,7,2,1,0,0,3,6,2,3,4,4,7,1,4,0,1,0,2,2,3,0,3,2,2,1,0,0,0
"OTU_1509",22,14,9,16,15,13,18,15,22,3,16,5,6,11,9,7,8,14,13,21,14,24,14,5,10,7,13,9,7,8,14,1,1,1,0,2,1,0,0,0,0,4,2,2,1,0,2,0,3,0,1,0,2,0,1,5,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_16",0,0,0,0,0,0,0,0,0,1,4,1,8,1,1,4,2,0,1,0,0,0,0,4,3,13,2,10,1,7,1,0,3,1,0,3,0,2,0,0,0,0,0,3,5,7,0,0,2,0,2,0,1,0,5,0,10,2,5,2,2,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,10,4,0,1,1,1,5
"OTU_332",4,0,2,3,1,0,2,0,1,8,1,1,3,0,5,0,0,2,1,5,2,1,0,1,1,2,0,0,1,1,0,0,0,0,1,2,0,0,0,3,1,0,0,0,1,0,2,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0,4,7,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"OTU_303",0,0,2,2,1,0,1,1,1,2,0,1,0,0,0,1,0,1,1,3,0,1,4,2,1,3,1,0,0,1,0,0,0,1,2,0,1,2,6,4,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1,1,2,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0
"OTU_632",2,1,7,0,2,9,1,4,5,1,2,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,2,4,4,4,1,1,4,1,0,0,0,0,1,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,18,14,3,1,1,2,5,2,8,10,5,0,1,0,0,0,0,0,1,0,0,1
"OTU_3734",5,4,0,4,1,5,8,6,4,1,3,5,1,5,8,0,7,6,7,5,2,4,6,0,2,2,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1246",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,1,2,0,2,1,5,0,1,3,3,2,0,0,3,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,3,0,2,2,0,5,0
"OTU_938",0,1,6,3,4,1,1,0,2,4,2,1,2,0,0,1,0,0,1,1,0,2,0,1,2,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_526",0,0,1,0,1,1,3,0,0,1,0,0,2,2,0,0,1,0,0,1,0,1,0,0,3,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,3,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,2,3,1,0,1,3,1,3,1,1,1,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"OTU_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,35,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,2,6,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_657",18,12,5,12,8,17,8,32,10,11,10,8,6,1,14,1,1,13,9,11,7,5,2,2,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_823",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,1,4,0,0,0,2,0,1,2,1,3,3,1,1,3,0,1,1,0,2,0,0,3,0,1,4,0,0,0,0,2,1,1,1,0,0,1,0,2,1,0,0,0,1,2,3,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0
"OTU_3366",0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,4,2,4,3,0,2,0,0,1,0,1,2,0,1,1,0,2,0,1,0,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,2,1,0,1,0,1,1,0,2
"OTU_163",0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,3,2,1,5,2,0,1,7,2,13,15,13,21,3,1,2,3,17,12,22,21,12,25,6,1,10,2,6,5,37,56,31,8,13,6,9,6,6,33,3,4,9,5,3,7,12,3,7,6,9,5,88,103,69,27,35,15,9,28,11,42,17,3,3,1,6,4
"OTU_24",0,1,2,0,1,1,0,1,0,2,0,5,2,0,2,3,3,0,2,1,1,1,0,2,2,6,1,0,2,1,0,0,0,3,2,8,6,8,17,9,7,5,6,3,5,0,6,6,0,3,1,7,3,3,3,4,1,1,1,0,0,1,3,0,10,2,0,4,1,0,2,2,2,0,1,0,1,1,0,2,1,0,0,1,1,1,0,1,0,0
"OTU_738",2,1,0,0,1,0,0,0,1,4,1,1,1,0,0,1,1,0,2,4,1,0,4,5,2,3,1,0,2,6,4,8,1,6,4,9,8,21,24,20,16,11,6,17,14,10,5,84,21,63,28,24,12,10,16,13,13,16,9,7,4,6,2,0,14,4,3,3,2,2,3,7,9,11,8,1,0,3,1,24,12,2,9,4,3,5,2,5,0,0
"OTU_758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,1,1,1,1,1,2,1,0,3,1,0,4,2,5,2,1,7
"OTU_71",0,0,1,0,1,0,1,0,0,1,1,3,2,0,0,0,4,1,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,15,7,9,9,3,2,6,8,2,3,1,2,14,23,34,15,7,15,4,12,6,23,0,1,1,2,0,0,6,9,1,0,1,7,11,1,1,0,1,0,3,0,14,7,12,1,3,1,0,0,2,2,0
"OTU_909",28,12,1,0,11,9,19,5,7,0,1,16,51,61,32,38,48,34,21,6,4,1,2,1,3,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
"OTU_476",2,1,1,1,0,0,3,0,0,3,0,4,0,0,0,3,0,0,1,1,0,2,2,2,3,2,2,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,5,2,4,1,2,1,4,2,1,1,0,3,2,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
