"ASVID","DonorA_Stool2","DonorA_Stool4","DonorA_Stool5","DonorA_Stool6","DonorA_Stool7","DonorA_Stool8","DonorA_Stool9","DonorA_Stool10","DonorA_Stool12","DonorA_Stool13","DonorA_Stool14","DonorA_Stool15","DonorA_Stool16","DonorA_Stool17","DonorA_Stool18","DonorA_Stool19","DonorA_Stool20","DonorA_Stool21","DonorA_Stool22","DonorA_Stool23","DonorA_Stool24","DonorA_Stool25","DonorA_Stool26","DonorA_Stool27","DonorA_Stool28","DonorA_Stool29","DonorA_Stool30","DonorA_Stool32","DonorA_Stool33","DonorA_Stool34","DonorA_Stool36","DonorA_Stool37","DonorA_Stool38","DonorA_Stool39","DonorA_Stool40","DonorA_Stool41","DonorA_Stool42","DonorA_Stool43","DonorA_Stool44","DonorA_Stool45","DonorA_Stool46","DonorA_Stool47","DonorA_Stool49","DonorA_Stool50","DonorA_Stool51","DonorA_Stool52","DonorA_Stool53","DonorA_Stool54","DonorA_Stool55","DonorA_Stool56","DonorA_Stool57","DonorA_Stool58","DonorA_Stool59","DonorA_Stool60","DonorA_Stool61","DonorA_Stool64","DonorA_Stool65","DonorA_Stool66","DonorA_Stool67","DonorA_Stool68","DonorA_Stool70"
"OTU_936",-14.3669137907287,-14.3669700941306,-14.3668150612102,-14.3667623631934,-14.3670548165594,-14.366944317065,-14.3669240373228,-14.3668562902255,-14.3668598295732,-14.3669024055656,-14.3668571392175,-7.13179842553918,-14.3668382734755,-14.3669821680714,-14.3669694521811,-14.36693193857,-14.3668522465661,-14.3668229303932,-14.3669875634615,-9.21173939288989,-14.3667583561457,-14.3669236422589,-9.21223856925926,-9.21203892861176,-14.3667966522445,-14.3667369081853,-14.3669297579315,-14.3669482676162,-14.3670292721073,-14.3669240953651,-14.366908786522,-14.3669825301922,-14.3669271077228,-14.3670188039604,-14.3667893295376,-9.21223856925926,-8.51879191277993,-9.21213875391756,-14.3664866370687,-9.21213875391756,-9.21203892861176,-8.51899157335762,-14.3670352822607,-9.21193909333988,-14.3670191192296,-9.21193909333988,-7.82554488698003,-14.366921757901,-14.3668374338923,-9.21203892861176,-9.21213875391756,-14.3668619860999,-14.366829877612,-14.3668925780897,-8.51879191277993,-8.51899157335762,-9.21203892861176,-14.3666578823184,-14.3669413541413,-8.11322695943181,-14.3668648269876
"OTU_2166",-9.21203892861176,-8.51889174805182,-14.1379733406163,-9.21173939288989,-14.1382130960009,-8.51889174805182,-14.138082316745,-14.1380145696376,-9.21203892861176,-14.1380606849845,-14.1380154186298,-14.138059055309,-14.1379965528849,-8.51879191277993,-9.21213875391756,-9.21213875391756,-14.1380105259776,-9.21183924809992,-14.1381458428931,-8.51849234714786,-8.51829258685954,-8.11332680467177,-14.1374816607754,-9.21203892861176,-9.21193909333988,-9.2116395277078,-9.21203892861176,-14.138106547042,-14.1381875515451,-8.51879191277993,-9.21203892861176,-8.51879191277993,-9.21203892861176,-8.51899157335762,-9.21183924809992,-8.51899157335762,-14.1380907369393,-14.1380947941044,-9.21193909333988,-14.1380462500458,-14.1379835051455,-9.21223856925926,-14.1381935616993,-14.1380354000235,-9.21233837463886,-14.1379241451843,-14.138035286565,-9.21203892861176,-8.51859221232995,-8.51879191277993,-14.1381696385321,-14.1380202655129,-9.21183924809992,-14.1380508575073,-14.1380939961844,-14.1381873869524,-14.1380768274155,-9.21143976741948,-14.138099633566,-14.1381297484175,-14.1380231064011
"OTU_218",-13.5034204542853,-13.5034767577317,-9.21183924809992,-13.5032690266303,-9.21223856925926,-13.5034509806457,-7.82554488698003,-9.21203892861176,-13.5033664930872,-9.21193909333988,-9.21183924809992,-8.51869206753997,-13.5033449369724,-9.21203892861176,-9.21213875391756,-7.82554488698003,-8.51869206753997,-7.26532981816371,-8.51899157335762,-9.21173939288989,-7.26503004299284,-9.21213875391756,-13.5028300445322,-13.5034518617202,-9.21193909333988,-13.5032435716021,-8.51879191277993,-13.5034549312001,-13.5035359357551,-13.5034307589298,-13.5034154500746,-9.21203892861176,-13.5034337712898,-13.5035254675999,-13.5032959929958,-13.5034701293989,-13.5034391210872,-8.51889174805182,-13.5029933002877,-9.21213875391756,-7.26552961836417,-9.21223856925926,-8.11352646524945,-8.11312710422178,-9.21233837463886,-9.21193909333988,-13.5033836706773,-13.5034284214639,-13.5033440973885,-7.6022016152737,-7.41988005847975,-13.5033686496156,-13.5033365411022,-9.21193909333988,-8.51879191277993,-13.5035357711623,-9.21203892861176,-8.51819269174932,-13.5034480177196,-7.41978018332361,-13.5033714905055
"OTU_3427",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-9.21193909333988,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_2140",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-9.21203892861176,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_407",-16.1305028603638,-16.1305591637388,-16.1304041308924,-16.1303514329008,-16.1306438861271,-16.1305333866854,-16.130513106953,-16.1304453598879,-16.130448899234,-9.21193909333988,-16.1304462088796,-16.1304898455316,-16.1304273431466,-16.1305712376737,-16.1305585217896,-16.1305210081964,-16.1304413162305,-9.21183924809992,-16.1305766330614,-16.1304019256413,-16.130347425855,-16.1305127118892,-16.1299124513592,-16.1305342677588,-16.1303857219354,-16.1303259779048,-16.130518827559,-16.1305373372348,-9.21223856925926,-9.21203892861176,-16.1304978561594,-16.1305715997944,-16.1305161773514,-16.1306078735453,-9.21183924809992,-16.1305525354144,-16.130521527142,-16.1305255843046,-9.21193909333988,-16.1304770402763,-16.1304142954153,-16.1303683601747,-16.1306243518377,-16.1304661902608,-16.1306081888143,-16.1303549354912,-16.1304660768024,-16.1305108275322,-16.1304265035638,-16.1305249674538,-16.1306004286854,-16.1304510557597,-16.130418947287,-16.1304816477349,-16.130524786385,-16.1306181770946,-16.130507617627,-16.1302469520756,-16.1305304237632,-16.1305605385958,-16.1304538966461
"OTU_100",-11.8469092366417,-8.51889174805182,-7.01381554975424,-7.41948049799096,-7.60240133566582,-9.21213875391756,-11.8469194833033,-6.9085549591527,-4.82209443748838,-5.57065200415793,-7.82524529143177,-7.82534516658791,-6.11869773854583,-6.72603354226015,-8.51889174805182,-11.8469273846024,-7.13179842553918,-11.8468183757078,-8.51899157335762,-8.11292736388356,-6.90805523399113,-6.72613347730246,-11.8463188234665,-9.21203892861176,-11.8467920973861,-11.8467323529335,-8.51879191277993,-9.21213875391756,-8.51899157335762,-6.6458908895563,-11.846904232402,-6.43795162973907,-11.8469225537234,-7.82564473221999,-6.03148622145747,-7.01421519008326,-8.51879191277993,-6.90865487422497,-11.8464820801685,-11.8468834163719,-11.8468206710678,-11.8467747355028,-7.60250118090578,-8.51869206753997,-7.26582924383458,-9.21193909333988,-11.8468724528205,-6.6458908895563,-6.81294497421946,-11.8469313438878,-11.8470068056523,-7.26552961836417,-8.51859221232995,-8.51869206753997,-6.9085549591527,-7.82564473221999,-7.41978018332361,-9.21143976741948,-8.51889174805182,-6.03168636155621,-6.03148622145747
"OTU_634",-15.6196771707532,-15.6197334741319,-15.6195784412753,-15.6195257432802,-15.6198181965257,-9.21213875391756,-15.619687417343,-15.6196196702735,-15.6196232096198,-15.6196657855947,-15.6196205192653,-15.6196641559201,-15.619601653531,-15.6197455480676,-15.6197328321826,-15.6196953185869,-15.6196156266158,-15.619586310455,-15.6197509434556,-15.619576236024,-15.6195217362341,-15.6196870222792,-15.6190867617097,-9.21203892861176,-15.6195600323171,-15.6195002882825,-15.6196931379494,-15.6197116476265,-15.6197926520842,-15.6196874753853,-15.6196721665485,-15.6197459101883,-15.6196904877417,-15.6197821839416,-15.6195527096132,-8.51899157335762,-15.6196958375326,-15.6196998946955,-15.6192500172689,-15.619651350664,-15.6195886057989,-15.6195426705553,-15.6197986622351,-15.6196405006477,-15.6197824992106,-9.21193909333988,-15.6196403871893,-15.6196851379221,-15.6196008139481,-15.6196992778446,-9.21213875391756,-15.6196253661456,-9.21183924809992,-9.21193909333988,-15.6196990967759,-15.6197924874916,-15.6196819280166,-9.21143976741948,-15.6197047341544,-15.619734848989,-9.21183924809992
"OTU_668",-17.2291152148765,-17.2291715182478,-17.2290164854117,-17.2289637874235,-17.2292562406305,-9.21213875391756,-17.2291254614651,-17.2290577144045,-17.2290612537503,-17.2291038297195,-17.2290585633961,-17.2291022000452,-9.21183924809992,-17.229183592182,-17.2291708762986,-17.2291333627079,-17.2290536707473,-17.2290243545903,-17.2291889875692,-17.2290142801606,-17.2289597803779,-17.2291250664013,-17.2285248059108,-17.2291466222695,-17.2289980764559,-17.2289383324292,-17.2291311820706,-17.2291496917453,-17.2292306961923,-17.2291255195073,-17.2291102106725,-17.2291839543026,-17.2291285318633,-17.2292202280511,-17.228990753753,-17.2291648899239,-17.2291338816535,-17.2291379388158,-17.2286880614486,-17.2290893947908,-17.2290266499339,-17.2289807146963,-17.2292367063424,-17.2290785447759,-17.2292205433201,-17.2289672900137,-17.2290784313175,-17.2291231820444,-17.2290388580815,-17.2291373219651,-17.2292127831917,-17.2290634102758,-17.2290313018053,-17.229094002249,-17.2291371408963,-17.2292305315998,-17.2291199721394,-17.2288593066052,-17.2291427782741,-17.2291728931048,-17.229066251162
"OTU_1177",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-9.21183924809992,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_601",-16.1305028603638,-16.1305591637388,-16.1304041308924,-16.1303514329008,-16.1306438861271,-9.21213875391756,-8.51889174805182,-16.1304453598879,-16.130448899234,-16.130491475206,-16.1304462088796,-16.1304898455316,-16.1304273431466,-16.1305712376737,-16.1305585217896,-16.1305210081964,-16.1304413162305,-16.1304120000716,-16.1305766330614,-9.21173939288989,-16.130347425855,-16.1305127118892,-16.1299124513592,-16.1305342677588,-16.1303857219354,-9.2116395277078,-16.130518827559,-16.1305373372348,-16.1306183416872,-16.1305131649952,-16.1304978561594,-16.1305715997944,-16.1305161773514,-16.1306078735453,-16.1303783992321,-16.1305525354144,-16.130521527142,-16.1305255843046,-16.1300757069077,-16.1304770402763,-16.1304142954153,-16.1303683601747,-16.1306243518377,-16.1304661902608,-16.1306081888143,-16.1303549354912,-16.1304660768024,-16.1305108275322,-16.1304265035638,-16.1305249674538,-16.1306004286854,-16.1304510557597,-16.130418947287,-16.1304816477349,-16.130524786385,-16.1306181770946,-16.130507617627,-16.1302469520756,-16.1305304237632,-16.1305605385958,-9.21183924809992
"OTU_1567",-16.8236500903072,-16.8237063936794,-16.8235513608407,-9.21173939288989,-16.8237911160635,-16.8236806166274,-16.8236603368959,-16.8235925898342,-16.8235961291801,-16.82363870515,-16.8235934388258,-16.8236370754756,-16.8235745730937,-16.8237184676138,-16.8237057517302,-16.8236682381389,-16.823588546177,-16.8235592300195,-16.8237238630011,-16.8235491555897,-9.21153965255166,-16.8236599418321,-16.8230596813318,-16.8236814977007,-16.8235329518846,-16.8234732078569,-16.8236660575016,-16.8236845671765,-16.8237655716249,-16.8236603949381,-16.8236450861031,-16.8237188297344,-16.8236634072942,-16.8237551034835,-16.8235256291816,-16.8236997653554,-16.8236687570845,-16.8236728142469,-16.8232229368722,-16.823624270221,-16.8235615253631,-16.8235155901248,-16.8237715817751,-16.823613420206,-16.8237554187525,-16.8235021654419,-16.8236133067476,-16.8236580574752,-16.823573733511,-16.8236721973961,-16.823747658624,-16.8235982857057,-16.8235661772346,-16.8236288776794,-16.8236720163274,-16.8237654070324,-16.8236548475701,-16.8233941820317,-16.8236776537052,-9.21203892861176,-16.8236011265919
"OTU_471",-17.2291152148765,-17.2291715182478,-17.2290164854117,-17.2289637874235,-9.21223856925926,-17.2291457411962,-9.21213875391756,-17.2290577144045,-17.2290612537503,-17.2291038297195,-17.2290585633961,-17.2291022000452,-17.2290396976643,-17.229183592182,-17.2291708762986,-17.2291333627079,-17.2290536707473,-17.2290243545903,-17.2291889875692,-17.2290142801606,-17.2289597803779,-17.2291250664013,-17.2285248059108,-17.2291466222695,-17.2289980764559,-17.2289383324292,-17.2291311820706,-17.2291496917453,-17.2292306961923,-17.2291255195073,-17.2291102106725,-17.2291839543026,-17.2291285318633,-17.2292202280511,-17.228990753753,-17.2291648899239,-17.2291338816535,-17.2291379388158,-17.2286880614486,-17.2290893947908,-17.2290266499339,-17.2289807146963,-17.2292367063424,-17.2290785447759,-17.2292205433201,-17.2289672900137,-17.2290784313175,-17.2291231820444,-17.2290388580815,-17.2291373219651,-17.2292127831917,-17.2290634102758,-17.2290313018053,-17.229094002249,-17.2291371408963,-17.2292305315998,-17.2291199721394,-17.2288593066052,-17.2291427782741,-17.2291728931048,-17.229066251162
"OTU_1013",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-9.21203892861176,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_1519",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-9.21183924809992,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_814",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-9.21203892861176,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_508",-16.1305028603638,-16.1305591637388,-16.1304041308924,-16.1303514329008,-16.1306438861271,-16.1305333866854,-16.130513106953,-16.1304453598879,-16.130448899234,-16.130491475206,-16.1304462088796,-16.1304898455316,-16.1304273431466,-16.1305712376737,-16.1305585217896,-16.1305210081964,-8.51869206753997,-9.21183924809992,-16.1305766330614,-9.21173939288989,-16.130347425855,-16.1305127118892,-16.1299124513592,-16.1305342677588,-16.1303857219354,-16.1303259779048,-16.130518827559,-16.1305373372348,-16.1306183416872,-16.1305131649952,-16.1304978561594,-16.1305715997944,-16.1305161773514,-16.1306078735453,-16.1303783992321,-16.1305525354144,-16.130521527142,-16.1305255843046,-16.1300757069077,-16.1304770402763,-16.1304142954153,-16.1303683601747,-16.1306243518377,-16.1304661902608,-16.1306081888143,-16.1303549354912,-16.1304660768024,-16.1305108275322,-16.1304265035638,-16.1305249674538,-16.1306004286854,-16.1304510557597,-16.130418947287,-16.1304816477349,-16.130524786385,-9.21223856925926,-16.130507617627,-16.1302469520756,-16.1305304237632,-9.21203892861176,-16.1304538966461
"OTU_113",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-9.21173939288989,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_376",-8.11322695943181,-9.21213875391756,-8.51859221232995,-9.21173939288989,-8.51899157335762,-8.11332680467177,-9.21213875391756,-9.21203892861176,-8.51879191277993,-7.82534516658791,-8.11302723903969,-8.51869206753997,-12.4841038158669,-7.26552961836417,-7.82554488698003,-8.11332680467177,-7.60210174011756,-7.13169851046691,-7.41997992366183,-9.21173939288989,-6.81264507918048,-12.4841891849243,-7.60240133566582,-7.26552961836417,-6.57158299736992,-7.82504551118938,-7.82544503177,-8.11332680467177,-7.41997992366183,-8.51879191277993,-7.26552961836417,-9.21203892861176,-7.6022016152737,-8.51899157335762,-8.11302723903969,-7.26572937865249,-8.51879191277993,-9.21213875391756,-8.11312710422178,-7.60230148045579,-7.0140153898828,-7.82564473221999,-7.60250118090578,-8.51869206753997,-9.21233837463886,-8.11312710422178,-7.82554488698003,-8.11322695943181,-7.41958040308121,-8.51879191277993,-7.82554488698003,-7.82544503177,-7.41958040308121,-7.82534516658791,-12.4842012594647,-9.21223856925926,-7.41978018332361,-6.9079552589848,-8.11332680467177,-9.21203892861176,-9.21183924809992
"OTU_473",-9.21203892861176,-9.21213875391756,-14.0509618977755,-14.0509091997474,-14.0512016531759,-14.0510911536579,-14.0510708739114,-14.0510031267995,-14.051006666148,-14.0510492421495,-9.21183924809992,-14.0510476124739,-9.21183924809992,-9.21203892861176,-14.0511162887794,-14.0510787751602,-14.0509990831393,-14.0509697669601,-14.0511344000637,-14.0509596925228,-14.0509051926988,-9.21213875391756,-14.0504702179022,-6.72603354226015,-7.01391547481053,-7.41938058291869,-14.0510765945213,-8.51889174805182,-8.51899157335762,-9.21203892861176,-14.0510556231073,-14.0511293667932,-14.051073944312,-14.0511656405692,-14.0509361660973,-14.0511103024001,-9.21203892861176,-14.0510833512716,-14.0506334735636,-9.21213875391756,-14.0509720623054,-14.0509261270331,-14.051182118873,-14.0510239571867,-14.0511659558384,-14.0509127023402,-14.0510238437282,-9.21203892861176,-14.0509842704623,-9.21203892861176,-14.0511581957042,-9.21203892861176,-9.21183924809992,-14.0510394146716,-14.0510825533515,-14.0511759441257,-14.0510653845816,-8.51819269174932,-14.0510881907335,-8.51879191277993,-14.0510116635635
"OTU_2012",-16.8236500903072,-16.8237063936794,-16.8235513608407,-16.8234986628517,-16.8237911160635,-16.8236806166274,-16.8236603368959,-16.8235925898342,-9.21203892861176,-16.82363870515,-16.8235934388258,-16.8236370754756,-16.8235745730937,-16.8237184676138,-16.8237057517302,-16.8236682381389,-16.823588546177,-16.8235592300195,-16.8237238630011,-16.8235491555897,-16.8234946558061,-16.8236599418321,-16.8230596813318,-16.8236814977007,-16.8235329518846,-16.8234732078569,-16.8236660575016,-16.8236845671765,-16.8237655716249,-16.8236603949381,-16.8236450861031,-16.8237188297344,-16.8236634072942,-16.8237551034835,-16.8235256291816,-16.8236997653554,-16.8236687570845,-16.8236728142469,-16.8232229368722,-16.823624270221,-16.8235615253631,-16.8235155901248,-16.8237715817751,-16.823613420206,-16.8237554187525,-16.8235021654419,-16.8236133067476,-16.8236580574752,-16.823573733511,-16.8236721973961,-16.823747658624,-16.8235982857057,-16.8235661772346,-8.51869206753997,-16.8236720163274,-16.8237654070324,-16.8236548475701,-16.8233941820317,-16.8236776537052,-16.8237077685364,-16.8236011265919
"OTU_2218",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-17.9222810786743,-17.9222851358366,-9.21193909333988,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
"OTU_1556",-9.21203892861176,-16.1305591637388,-16.1304041308924,-16.1303514329008,-16.1306438861271,-16.1305333866854,-16.130513106953,-16.1304453598879,-16.130448899234,-16.130491475206,-16.1304462088796,-16.1304898455316,-16.1304273431466,-16.1305712376737,-16.1305585217896,-16.1305210081964,-9.21193909333988,-16.1304120000716,-16.1305766330614,-16.1304019256413,-9.21153965255166,-16.1305127118892,-16.1299124513592,-16.1305342677588,-16.1303857219354,-16.1303259779048,-16.130518827559,-16.1305373372348,-16.1306183416872,-16.1305131649952,-16.1304978561594,-16.1305715997944,-16.1305161773514,-16.1306078735453,-16.1303783992321,-16.1305525354144,-16.130521527142,-16.1305255843046,-16.1300757069077,-16.1304770402763,-16.1304142954153,-16.1303683601747,-16.1306243518377,-16.1304661902608,-16.1306081888143,-16.1303549354912,-16.1304660768024,-16.1305108275322,-16.1304265035638,-16.1305249674538,-16.1306004286854,-8.11322695943181,-16.130418947287,-16.1304816477349,-16.130524786385,-16.1306181770946,-16.130507617627,-16.1302469520756,-16.1305304237632,-16.1305605385958,-16.1304538966461
"OTU_1946",-17.9222624118976,-17.922318715268,-17.9221636824344,-17.9221109844471,-17.9224034376493,-17.9222929382168,-17.922272658486,-17.9222049114265,-17.9222084507723,-17.9222510267408,-17.9222057604181,-17.9222493970665,-17.9221868946866,-17.922330789202,-17.9223180733188,-17.9222805597287,-17.9222008677694,-17.9221715516129,-17.9223361845891,-17.9221614771834,-17.9221069774016,-17.9222722634222,-17.9216720029417,-17.9222938192901,-17.9221452734789,-17.9220855294532,-17.9222783790915,-17.9222968887658,-17.9223778932115,-17.9222727165282,-17.9222574076937,-17.9223311513226,-17.9222757288842,-17.9223674250705,-17.9221379507761,-17.9223120869442,-9.21203892861176,-17.9222851358366,-17.9218352584767,-17.9222365918123,-17.9221738469565,-17.9221279117197,-17.9223839033615,-17.9222257417976,-17.9223677403395,-17.9221144870372,-17.9222256283392,-17.9222703790654,-17.9221860551039,-17.9222845189858,-17.9223599802112,-17.9222106072978,-17.9221784988278,-17.9222411992705,-17.9222843379171,-17.922377728619,-17.9222671691604,-17.9220065036305,-17.9222899752947,-17.9223200901249,-17.9222134481839
