"ASVID","DonorA_Stool2","DonorA_Stool4","DonorA_Stool5","DonorA_Stool6","DonorA_Stool7","DonorA_Stool8","DonorA_Stool9","DonorA_Stool10","DonorA_Stool12","DonorA_Stool13","DonorA_Stool14","DonorA_Stool15","DonorA_Stool16","DonorA_Stool17","DonorA_Stool18","DonorA_Stool19","DonorA_Stool20","DonorA_Stool21","DonorA_Stool22","DonorA_Stool23","DonorA_Stool24","DonorA_Stool25","DonorA_Stool26","DonorA_Stool27","DonorA_Stool28","DonorA_Stool29","DonorA_Stool30","DonorA_Stool32","DonorA_Stool33","DonorA_Stool34","DonorA_Stool36","DonorA_Stool37","DonorA_Stool38","DonorA_Stool39","DonorA_Stool40","DonorA_Stool41","DonorA_Stool42","DonorA_Stool43","DonorA_Stool44","DonorA_Stool45","DonorA_Stool46","DonorA_Stool47","DonorA_Stool49","DonorA_Stool50","DonorA_Stool51","DonorA_Stool52","DonorA_Stool53","DonorA_Stool54","DonorA_Stool55","DonorA_Stool56","DonorA_Stool57","DonorA_Stool58","DonorA_Stool59","DonorA_Stool60","DonorA_Stool61","DonorA_Stool64","DonorA_Stool65","DonorA_Stool66","DonorA_Stool67","DonorA_Stool68","DonorA_Stool70"
"OTU_182",-5.81975191654505,-5.81970840457277,0.693147180559945,-5.81989999491463,-5.81969332157313,0,-5.81966234779155,-5.81969441607489,1.79175946922805,0,-5.81989492564415,-5.81983872701992,1.38629436111989,-5.81982029384826,-5.81970776262364,-5.81967024903413,-5.81979019772366,-5.81986071683949,-5.81962606851405,-5.81995048765014,-5.82009570826136,-5.81966195272778,-5.81896188687753,-5.81978332393701,-5.81973460343405,-5.8199743951312,-5.81976788373865,-5.81968657807098,-5.81966777713578,-5.81976222117546,-5.81974691234118,-5.81982065596886,-5.81976523353138,-5.81965730899487,-5.81982711600331,0.693147180559945,-5.81977058332145,0,-5.81942458843695,-5.81962628111846,-5.81966335160535,-5.819417795648,-5.81957399186621,-5.81981507175146,-5.81955782884441,-5.81970381699288,-5.81961531764555,-5.8197598837127,0,-5.81977402363286,-5.81974966951537,-5.81970011194606,-5.81986766405428,-5.81983052922407,-5.81977384256414,-5.81966761254321,-5.81975667380775,-5.82009510964806,-5.81967966460002,-5.81980959477139,-5.81990261340985
"OTU_1752",-8.71012367444122,-8.71008016246894,-8.71022460555728,-8.71027175281079,-8.71006507946929,0,-8.71003410568771,-8.71006617397105,-8.71006971331678,-8.71021211459039,-8.71026668354031,-8.71021048491609,-8.71024781780913,-8.71019205174443,-8.7100795205198,-8.7100420069303,-8.71016195561982,-8.71023247473565,-8.70999782641022,-8.71032224554631,-8.71046746615752,-8.71003371062394,-8.70933364477369,-8.71015508183317,-8.71010636133021,-8.71034615302737,-8.71013964163482,-8.71005833596714,-8.71003953503194,-8.71013397907162,-8.71011867023735,-8.71019241386503,-8.71013699142755,-8.71002906689103,-8.71019887389947,-8.70997372876564,-8.71014234121761,-8.71004658303808,-8.70979634633312,-8.70999803901462,-8.71003510950151,-8.70978955354417,-8.70994574976237,-8.71018682964763,-8.70992958674057,-8.71007557488905,-8.70998707554172,-8.71013164160886,-8.71024697822644,-8.71014578152903,-8.71012142741153,-8.71007186984223,-8.71023942195045,-8.71020228712023,-8.7101456004603,-8.71003937043938,-8.71012843170391,-8.71046686754423,-8.71005142249619,-8.71018135266755,-8.71027437130601
"OTU_606",-5.18376314982505,-5.18371963785278,-5.18386408094112,-5.18391122819463,-5.18370455485313,0.693147180559945,1.38629436111989,-5.18370564935489,-5.18370918870062,-5.18385158997423,-5.18390615892415,0.693147180559945,-5.18388729319297,-5.18383152712827,-5.18371899590364,-5.18368148231414,-5.18380143100366,-5.18387195011949,-5.18363730179406,-5.18396172093014,-5.18410694154136,2.19722457733622,-5.18297312015753,-5.18379455721701,-5.18374583671405,-5.18398562841121,-5.18377911701866,-5.18369781135098,0,-5.18377345445546,-5.18375814562118,1.38629436111989,0,-5.18366854227487,-5.18383834928331,-5.18361320414948,-5.18378181660145,-5.18368605842192,0,-5.18363751439846,-5.18367458488535,-5.18342902892801,-5.18358522514621,-5.18382630503146,-5.18356906212441,-5.18371505027289,-5.18362655092556,0,1.94591014905531,-5.18378525691287,0.693147180559945,-5.18371134522607,-5.18387889733429,-5.18384176250407,-5.18378507584414,-5.18367884582322,-5.18376790708775,-5.18410634292806,-5.18369089788002,-5.18382082805139,-5.18391384668985
"OTU_2079",-8.71012367444122,-8.71008016246894,0,-8.71027175281079,-8.71006507946929,-8.71005438541816,-8.71003410568771,-8.71006617397105,-8.71006971331678,-8.71021211459039,-8.71026668354031,-8.71021048491609,-8.71024781780913,-8.71019205174443,-8.7100795205198,-8.7100420069303,-8.71016195561982,-8.71023247473565,-8.70999782641022,-8.71032224554631,-8.71046746615752,-8.71003371062394,-8.70933364477369,-8.71015508183317,-8.71010636133021,-8.71034615302737,-8.71013964163482,-8.71005833596714,-8.71003953503194,-8.71013397907162,-8.71011867023735,-8.71019241386503,-8.71013699142755,-8.71002906689103,-8.71019887389947,-8.70997372876564,-8.71014234121761,-8.71004658303808,-8.70979634633312,-8.70999803901462,-8.71003510950151,-8.70978955354417,-8.70994574976237,-8.71018682964763,-8.70992958674057,-8.71007557488905,-8.70998707554172,-8.71013164160886,-8.71024697822644,-8.71014578152903,-8.71012142741153,-8.71007186984223,-8.71023942195045,-8.71020228712023,-8.7101456004603,-8.71003937043938,-8.71012843170391,-8.71046686754423,-8.71005142249619,-8.71018135266755,-8.71027437130601
"OTU_324",1.09861228866811,-3.58611618306568,1.09861228866811,1.38629436111989,1.09861228866811,1.6094379124341,0.693147180559945,-3.58610219456779,1.09861228866811,0,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811,1.09861228866811,-3.58607802752704,0.693147180559945,1.38629436111989,0.693147180559945,0,1.6094379124341,1.09861228866811,-3.58536966537043,1.94591014905531,1.79175946922805,-3.58638217362411,0,0,0.693147180559945,2.07944154167984,0,1.38629436111989,0,0.693147180559945,1.6094379124341,1.38629436111989,1.79175946922805,0.693147180559945,-3.58583236692986,-3.58603405961136,0,0.693147180559945,1.6094379124341,1.94591014905531,1.6094379124341,0.693147180559945,0,1.94591014905531,1.6094379124341,0,0.693147180559945,1.38629436111989,1.09861228866811,1.09861228866811,1.38629436111989,-3.58607539103612,0.693147180559945,1.38629436111989,0.693147180559945,0,0
"OTU_2026",-6.512899097105,-6.51285558513272,-6.51300002822106,-6.51304717547457,0,-6.51282980808194,-6.51280952835149,-6.51284159663483,-6.51284513598057,-6.51298753725417,-6.51304210620409,-6.51298590757987,0,-6.51296747440821,0,-6.51281742959408,-6.5129373782836,0,-6.512773249074,-6.51309766821009,-6.5132428888213,-6.51280913328772,-6.51210906743747,-6.51293050449695,-6.51288178399399,-6.51312157569115,-6.5129150642986,-6.51283375863092,-6.51281495769572,0,-6.51289409290113,-6.51296783652881,-6.51291241409133,-6.51280448955481,0,-6.51274915142942,-6.51291776388139,-6.51282200570186,-6.5125717689969,-6.5127734616784,0,-6.51256497620795,-6.51272117242615,-6.51296225231141,-6.51270500940435,-6.51285099755283,0,-6.51290706427264,-6.51302240089022,0,-6.51289685007531,-6.51284729250601,-6.51301484461423,-6.51297770978401,-6.51292102312408,-6.51281479310316,-6.51290385436769,-6.51324229020801,-6.51282684515997,-6.51295677533133,-6.51304979396979
"OTU_2956",0.693147180559945,-5.24434425966921,-5.24448870275756,-5.24453585001107,-5.24432917666957,-5.24431848261844,-5.24429820288799,-5.24433027117133,-5.24433381051706,-5.24447621179066,-5.24453078074059,-5.24447458211636,0.693147180559945,0,-5.24434361772008,-5.24430610413057,-5.2444260528201,-5.24449657193593,-5.24426192361049,-5.24458634274658,-5.24473156335779,0,-5.24359774197397,-5.24441917903345,-5.24437045853048,-5.24461025022764,-5.24440373883509,-5.24432243316742,1.09861228866811,0,0,-5.2444565110653,-5.24440108862782,-5.2442931640913,0,0,0,-5.24431068023835,-5.24406044353339,-5.24426213621489,-5.24429920670178,-5.24405365074444,-5.24420984696264,-5.2444509268479,-5.24419368394085,-5.24433967208932,-5.24425117274199,0,-5.24451107542671,0,0,0,1.79175946922805,0,0.693147180559945,0.693147180559945,-5.24439252890419,0.693147180559945,0,-5.24444544986782,-5.24453846850628
"OTU_2674",-8.71012367444122,-8.71008016246894,-8.71022460555728,-8.71027175281079,-8.71006507946929,-8.71005438541816,-8.71003410568771,-8.71006617397105,-8.71006971331678,-8.71021211459039,-8.71026668354031,-8.71021048491609,-8.71024781780913,-8.71019205174443,-8.7100795205198,-8.7100420069303,-8.71016195561982,-8.71023247473565,-8.70999782641022,-8.71032224554631,-8.71046746615752,-8.71003371062394,-8.70933364477369,-8.71015508183317,-8.71010636133021,-8.71034615302737,-8.71013964163482,-8.71005833596714,-8.71003953503194,0,-8.71011867023735,-8.71019241386503,-8.71013699142755,-8.71002906689103,-8.71019887389947,-8.70997372876564,-8.71014234121761,-8.71004658303808,-8.70979634633312,-8.70999803901462,-8.71003510950151,-8.70978955354417,-8.70994574976237,-8.71018682964763,-8.70992958674057,-8.71007557488905,-8.70998707554172,-8.71013164160886,-8.71024697822644,-8.71014578152903,-8.71012142741153,-8.71007186984223,-8.71023942195045,-8.71020228712023,-8.7101456004603,-8.71003937043938,-8.71012843170391,-8.71046686754423,-8.71005142249619,-8.71018135266755,-8.71027437130601
"OTU_225",-8.71012367444122,-8.71008016246894,-8.71022460555728,-8.71027175281079,-8.71006507946929,-8.71005438541816,-8.71003410568771,-8.71006617397105,-8.71006971331678,-8.71021211459039,-8.71026668354031,-8.71021048491609,-8.71024781780913,-8.71019205174443,-8.7100795205198,-8.7100420069303,-8.71016195561982,-8.71023247473565,-8.70999782641022,-8.71032224554631,-8.71046746615752,-8.71003371062394,-8.70933364477369,-8.71015508183317,-8.71010636133021,-8.71034615302737,-8.71013964163482,-8.71005833596714,-8.71003953503194,-8.71013397907162,-8.71011867023735,-8.71019241386503,-8.71013699142755,-8.71002906689103,-8.71019887389947,-8.70997372876564,-8.71014234121761,-8.71004658303808,-8.70979634633312,-8.70999803901462,-8.71003510950151,-8.70978955354417,-8.70994574976237,-8.71018682964763,-8.70992958674057,-8.71007557488905,-8.70998707554172,-8.71013164160886,-8.71024697822644,-8.71014578152903,-8.71012142741153,-8.71007186984223,-8.71023942195045,-8.71020228712023,-8.7101456004603,-8.71003937043938,-8.71012843170391,0,-8.71005142249619,-8.71018135266755,-8.71027437130601
"OTU_208",1.09861228866811,0,0.693147180559945,3.2188758248682,1.09861228866811,2.56494935746154,-3.11532272608587,0.693147180559945,2.63905732961526,1.38629436111989,1.38629436111989,0.693147180559945,1.94591014905531,2.89037175789616,1.6094379124341,-3.11533062732846,0,1.38629436111989,0,1.38629436111989,2.19722457733622,1.6094379124341,-3.11462226517185,2.07944154167984,1.38629436111989,1.6094379124341,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989,1.38629436111989,0.693147180559945,-3.11542561182571,0.693147180559945,1.6094379124341,1.38629436111989,0,0.693147180559945,-3.11508496673128,-3.11528665941278,-3.11532372989967,-3.11507817394233,0,1.38629436111989,-3.11521820713873,-3.11536419528721,-3.11527569593988,2.19722457733622,1.38629436111989,0,0.693147180559945,2.39789527279837,0.693147180559945,1.79175946922805,1.94591014905531,2.30258509299405,0.693147180559945,0,1.38629436111989,3.13549421592915,1.79175946922805
"OTU_1605",-7.61151138577311,-7.61146787380083,-7.61161231688917,-7.61165946414268,-7.61145279080118,-7.61144209675005,-7.6114218170196,-7.61145388530294,-7.61145742464868,-7.61159982592228,-7.6116543948722,-7.61159819624798,-7.61163552914102,-7.61157976307632,-7.61146723185169,-7.61142971826219,-7.61154966695171,-7.61162018606755,-7.61138553774211,-7.6117099568782,-7.61185517748941,-7.61142142195583,-7.61072135610558,-7.61154279316506,-7.6114940726621,-7.61173386435926,-7.61152735296671,-7.61144604729903,-7.61142724636383,-7.61152169040351,-7.61150638156924,-7.61158012519692,-7.61152470275944,-7.61141677822292,-7.61158658523136,-7.61136144009753,-7.6115300525495,-7.61143429436997,-7.61118405766501,-7.61138575034651,-7.6114228208334,-7.61117726487606,-7.61133346109426,-7.61157454097952,-7.61131729807246,-7.61146328622094,0.693147180559945,-7.61151935294075,-7.61163468955833,-7.61153349286092,-7.61150913874342,-7.61145958117412,-7.61162713328234,-7.61158999845212,-7.61153331179219,0,-7.6115161430358,-7.61185457887611,-7.61143913382808,-7.61156906399944,-7.6116620826379
"OTU_2507",-7.10068576200712,-7.10064225003484,-7.10078669312318,-7.10083384037669,-7.10062716703519,-7.10061647298406,-7.10059619325361,-7.10062826153695,-7.10063180088268,-7.10077420215629,-7.10082877110621,-7.10077257248199,-7.10080990537503,-7.10075413931033,-7.1006416080857,-7.1006040944962,-7.10072404318572,-7.10079456230156,-7.10055991397612,-7.10088433311221,-7.10102955372342,-7.10059579818984,-7.09989573233959,-7.10071716939907,-7.10066844889611,-7.10090824059327,-7.10070172920072,-7.10062042353304,0,-7.10069606663752,-7.10068075780325,-7.10075450143093,-7.10069907899345,-7.10059115445693,-7.10076096146537,-7.10053581633154,-7.10070442878351,-7.10060867060398,0,-7.10056012658052,-7.10059719706741,-7.10035164111007,-7.10050783732827,-7.10074891721352,-7.10049167430647,-7.10063766245495,0,-7.10069372917476,-7.10080906579234,-7.10070786909493,-7.10068351497743,-7.10063395740813,0.693147180559945,-7.10076437468613,-7.1007076880262,-7.10060145800528,-7.10069051926981,-7.10102895511012,-7.10061351006209,-7.10074344023345,-7.10083645887191
"OTU_378",-8.71012367444122,-8.71008016246894,-8.71022460555728,-8.71027175281079,-8.71006507946929,-8.71005438541816,-8.71003410568771,-8.71006617397105,-8.71006971331678,-8.71021211459039,-8.71026668354031,-8.71021048491609,-8.71024781780913,-8.71019205174443,-8.7100795205198,-8.7100420069303,-8.71016195561982,-8.71023247473565,-8.70999782641022,0,-8.71046746615752,-8.71003371062394,-8.70933364477369,-8.71015508183317,-8.71010636133021,-8.71034615302737,-8.71013964163482,-8.71005833596714,-8.71003953503194,-8.71013397907162,-8.71011867023735,-8.71019241386503,-8.71013699142755,-8.71002906689103,-8.71019887389947,-8.70997372876564,-8.71014234121761,-8.71004658303808,-8.70979634633312,-8.70999803901462,-8.71003510950151,-8.70978955354417,-8.70994574976237,-8.71018682964763,-8.70992958674057,-8.71007557488905,-8.70998707554172,-8.71013164160886,-8.71024697822644,-8.71014578152903,-8.71012142741153,-8.71007186984223,-8.71023942195045,-8.71020228712023,-8.7101456004603,-8.71003937043938,-8.71012843170391,-8.71046686754423,-8.71005142249619,-8.71018135266755,-8.71027437130601
"OTU_659",-7.61151138577311,-7.61146787380083,-7.61161231688917,-7.61165946414268,-7.61145279080118,-7.61144209675005,-7.6114218170196,-7.61145388530294,-7.61145742464868,-7.61159982592228,-7.6116543948722,-7.61159819624798,-7.61163552914102,-7.61157976307632,-7.61146723185169,-7.61142971826219,0,-7.61162018606755,0,-7.6117099568782,-7.61185517748941,-7.61142142195583,-7.61072135610558,-7.61154279316506,-7.6114940726621,-7.61173386435926,-7.61152735296671,-7.61144604729903,-7.61142724636383,-7.61152169040351,-7.61150638156924,-7.61158012519692,-7.61152470275944,-7.61141677822292,-7.61158658523136,-7.61136144009753,-7.6115300525495,-7.61143429436997,-7.61118405766501,-7.61138575034651,-7.6114228208334,-7.61117726487606,-7.61133346109426,-7.61157454097952,-7.61131729807246,-7.61146328622094,-7.61137478687361,-7.61151935294075,-7.61163468955833,-7.61153349286092,-7.61150913874342,-7.61145958117412,-7.61162713328234,-7.61158999845212,-7.61153331179219,-7.61142708177127,-7.6115161430358,-7.61185457887611,-7.61143913382808,0,-7.6116620826379
