"ID","nahant_02um_d1_1","nahant_02um_d2_4","nahant_02um_d3_7","nahant_02um_d4_10","nahant_02um_d5_13","nahant_02um_d6_16","nahant_02um_d7_19","nahant_02um_d8_22","nahant_02um_d9_25","nahant_02um_d10_28","nahant_02um_d11_31","nahant_02um_d12_34","nahant_02um_d13_37","nahant_02um_d14_40","nahant_02um_d15_43","nahant_02um_d16_46","nahant_02um_d17_49","nahant_02um_d18_52","nahant_02um_d19_55","nahant_02um_d20_58","nahant_02um_d21_61","nahant_02um_d22_64","nahant_02um_d23_67","nahant_02um_d24_70","nahant_02um_d25_73","nahant_02um_d26_76","nahant_02um_d27_79","nahant_02um_d28_82","nahant_02um_d29_85","nahant_02um_d30_88","nahant_02um_d31_91","nahant_02um_d32_94","nahant_02um_d33_97","nahant_02um_d34_100","nahant_02um_d35_103","nahant_02um_d36_106","nahant_02um_d37_109","nahant_02um_d38_112","nahant_02um_d39_115","nahant_02um_d40_118","nahant_02um_d41_121","nahant_02um_d42_124","nahant_02um_d43_127","nahant_02um_d44_130","nahant_02um_d45_133","nahant_02um_d46_136","nahant_02um_d47_139","nahant_02um_d48_142","nahant_02um_d49_145","nahant_02um_d50_148","nahant_02um_d51_151","nahant_02um_d52_154","nahant_02um_d53_157","nahant_02um_d54_160","nahant_02um_d55_163","nahant_02um_d56_166","nahant_02um_d57_169","nahant_02um_d58_172","nahant_02um_d59_175","nahant_02um_d60_178","nahant_02um_d61_181","nahant_02um_d62_184","nahant_02um_d63_187","nahant_02um_d64_190","nahant_02um_d65_193","nahant_02um_d66_196","nahant_02um_d67_199","nahant_02um_d68_202","nahant_02um_d69_205","nahant_02um_d70_208","nahant_02um_d71_211","nahant_02um_d72_214","nahant_02um_d73_217","nahant_02um_d74_220","nahant_02um_d75_223","nahant_02um_d76_226","nahant_02um_d77_229","nahant_02um_d78_232","nahant_02um_d79_235","nahant_02um_d80_238","nahant_02um_d81_241","nahant_02um_d82_244","nahant_02um_d83_247","nahant_02um_d84_250","nahant_02um_d85_253","nahant_02um_d86_256","nahant_02um_d87_259","nahant_02um_d88_262","nahant_02um_d89_265","nahant_02um_d90_268","nahant_02um_d91_271","nahant_02um_d92_274"
"OTU_1908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,3,2,0,6,5,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0
"OTU_1090",26,11,20,15,5,12,6,11,14,5,10,12,14,24,25,10,11,13,29,20,26,13,7,4,7,5,3,8,6,4,10,7,4,10,4,2,1,3,4,2,3,2,7,2,2,5,1,7,5,4,3,0,3,4,0,4,6,2,1,5,1,3,4,3,2,6,2,0,2,0,3,7,1,2,4,2,2,5,0,0,0,2,0,2,3,9,2,7,11,8,1,11
"OTU_691",2,2,1,1,0,0,0,3,4,1,4,1,2,2,1,1,6,0,1,1,1,2,2,3,5,7,2,1,0,1,7,5,0,6,7,4,1,1,5,8,9,8,13,7,8,11,2,4,1,0,2,3,4,1,4,9,1,1,1,5,7,1,6,2,0,0,0,1,0,3,1,0,1,2,1,5,2,2,3,6,3,6,7,4,2,4,3,11,3,5,4,6
"OTU_6157",0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_7297",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,8,4,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_2456",2,2,3,1,1,0,0,2,1,2,2,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,2,4,1,2,0,2,0,2,1,2,0,1,1,0,0,2,1,2,0,2,0,0,1,1,0,0,0,1,0,3,0,2,2,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"OTU_6015",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
"OTU_4589",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,1,1,0,1,0
"OTU_64",50,69,79,24,10,33,36,38,43,23,31,13,14,28,10,12,36,36,85,31,73,30,35,42,31,30,28,17,101,46,63,39,30,42,102,48,63,106,47,38,34,18,69,20,18,29,7,27,32,40,83,30,15,30,20,8,34,33,9,15,10,18,34,47,80,62,50,28,34,21,55,40,21,70,39,18,20,26,6,7,18,49,37,34,32,38,5,45,64,72,14,18
"OTU_7172",0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
"OTU_4437",0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10,2,0,1,0,1,0,0,2,1,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0
"OTU_7519",0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"OTU_1747",0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,5,1,3,4,2,1,1,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,5,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0
"OTU_567",23,9,7,11,12,10,9,8,3,12,6,13,14,9,6,9,11,14,4,11,11,6,12,8,9,8,10,11,4,5,7,9,3,16,7,15,4,6,11,11,18,12,9,8,16,6,12,5,4,7,2,6,3,2,8,13,13,8,12,18,11,11,1,2,0,1,2,4,7,8,7,8,2,2,7,6,8,12,16,22,12,20,16,10,15,13,14,12,12,12,25,11
"OTU_4673",2,2,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,1,1,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1,0,2,1,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"OTU_396",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,1,0,2,2,2,0,3,0,3,0,0,0,1,0,0,0,0,0,4,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,3,2,0,1,2,0,1,0,0,2,3,0,0,1,1,2,4,1,2,1,0,1,0,0,0,0,1,1
"OTU_2463",5,3,2,0,3,5,3,3,4,1,5,0,1,2,1,1,8,1,0,2,1,0,1,0,0,0,2,1,2,1,1,1,0,1,0,2,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,7,0,1,0
"OTU_2798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1
"OTU_11236",0,0,0,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2233",1,0,0,2,3,2,1,0,0,1,1,3,2,2,1,4,2,7,0,0,3,3,0,0,1,4,7,0,1,4,1,2,1,1,1,1,0,2,1,7,0,2,2,4,3,2,5,3,2,0,1,0,1,3,0,2,1,0,2,1,4,3,3,2,1,0,0,0,0,2,2,3,1,1,0,3,2,2,2,3,0,1,1,1,3,2,2,3,1,4,7,6
"OTU_2499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,2,0,0
"OTU_3018",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,3,1,1
"OTU_1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,1,0,0,0,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0
"OTU_1792",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,3,0,1,0,1,1,0,1,3,1,1,2,1,2,2,4,0,1,2,0,3,5,6,3,5,4,5,4,3,11,3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,1,3,1,1,0,0,1,3,0,1,3,1,0,1,1
"OTU_1714",0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,2,1,0,0,1,1,2,2,4,2,1,1,1,0,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_10889",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_5444",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2
"OTU_884",7,7,4,3,3,10,5,5,11,5,3,1,1,4,0,3,6,2,2,2,3,4,3,2,6,3,5,4,0,0,1,4,1,3,1,3,3,1,2,8,5,2,4,1,2,0,1,6,2,3,0,1,0,1,4,2,4,3,3,4,1,1,0,0,0,0,0,1,0,1,1,1,4,2,1,2,5,5,3,11,5,5,2,5,6,4,4,2,5,7,5,8
"OTU_2088",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,3,1,2,3,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,1,0,0,1,0,1,0,2,0,4,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2
"OTU_1603",2,0,0,0,0,0,0,0,0,0,1,2,4,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_51125",0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"OTU_3022",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,1,1,0,0,0,0,1,1,4,3,2,2,2,0,2,2,10,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,1,0,0,0,0
"OTU_17081",0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"OTU_327",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,9,3,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"OTU_2215",3,1,0,1,2,1,2,5,2,3,0,0,1,2,3,3,1,1,0,4,1,1,1,2,0,1,0,3,0,1,1,0,1,1,2,2,0,0,0,3,3,2,1,0,0,1,1,1,1,0,1,2,1,0,1,2,1,1,2,3,0,1,2,0,0,0,0,0,2,1,1,0,0,1,1,4,0,0,2,3,1,2,1,2,1,2,1,3,1,2,4,1
"OTU_7492",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
"OTU_784",3,0,0,3,4,7,3,6,1,2,5,29,40,27,40,36,25,21,6,6,3,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,5,1,10,1,2,0,0,2,1,0,2,0,0,2,1,0,0,1,0,1,0,1,2,4,2
"OTU_1840",2,1,1,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,2,2,1,0,3,0,2,4,5,6,1,1,2,0,1,0,0,1,1,1,2,0,1,0,2,2,2,4,0,1,3,0,1,0,1,1,1,0,2,1
"OTU_535",9,9,9,6,7,11,12,12,10,6,4,2,1,4,6,3,5,6,4,4,6,6,8,4,7,5,8,9,6,5,9,3,3,8,3,9,0,3,4,7,4,5,3,5,2,2,2,1,1,1,1,1,1,2,0,0,1,2,4,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0,3,4,1
"OTU_2810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"OTU_1621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,14,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,13,20,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_4995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_1904",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,3,3,6,19,10,6,0,5,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,1,2,1,4,0,0,0,0,0,0,0,0
"OTU_780",4,5,5,6,4,7,12,8,5,13,7,11,4,7,5,6,3,5,2,6,7,5,3,5,3,5,10,10,4,11,11,8,4,8,6,6,5,9,6,3,2,6,2,2,2,4,3,6,2,1,0,3,5,3,5,4,4,6,2,7,5,2,4,2,2,1,2,2,6,9,9,15,6,11,2,5,12,6,11,8,7,2,7,6,2,4,3,3,2,3,3,0
"OTU_1291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,13,7,2,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_785",1,1,0,2,1,1,1,1,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2
"OTU_38",0,4,0,1,0,1,0,5,3,0,1,2,2,0,2,1,2,12,35,10,6,3,5,0,3,10,0,8,1,4,54,4,377,47,137,29,195,26,12,3,1,2,0,1,3,4,4,2,8,6,3,2,2,2,0,1,4,0,4,5,9,14,32,6,8,4,2,2,2,8,8,15,22,15,13,7,12,17,21,16,29,7,1,5,2,3,2,8,2,9,0,0
"OTU_330",13,6,18,8,5,9,13,5,6,2,15,7,5,6,4,6,5,6,13,9,10,12,7,8,9,14,7,12,21,9,6,6,6,2,7,6,8,9,4,4,5,8,13,0,8,7,1,1,3,3,9,4,5,9,9,6,8,16,7,5,2,4,0,2,2,1,1,2,13,4,4,11,2,4,4,9,5,4,0,5,1,16,9,5,2,11,1,9,7,7,5,7
"OTU_961",2,0,1,0,4,1,2,0,1,0,1,1,1,3,1,1,1,0,5,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_9083",0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,2,1,0
"OTU_4239",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,1,2,0,4,6,2,1,1,3,4,3,5,6,3,5,3,5,2
"OTU_7881",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,3,2,2,2,0,2,1
"OTU_201",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,2,1,1,0,1,2,1,1,1,1,0,2,2,1
"OTU_360",9,10,9,9,5,7,5,6,9,5,11,9,6,10,4,3,14,4,5,16,4,6,7,7,13,5,21,17,3,4,7,5,2,7,1,9,3,7,9,8,9,6,4,8,4,4,9,11,8,4,2,2,3,5,12,9,10,8,7,7,11,4,2,1,0,2,2,5,4,5,5,4,7,5,5,12,7,7,13,13,4,17,12,11,9,10,10,9,15,11,16,10
"OTU_7896",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_4556",0,2,2,1,2,1,2,2,4,2,2,2,1,1,3,0,2,0,1,4,1,1,1,1,0,2,3,1,4,1,0,3,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"OTU_118",12,14,13,7,14,5,14,11,8,15,10,8,7,13,6,5,12,6,7,23,15,12,11,17,6,18,21,48,30,36,23,38,13,30,13,15,8,14,15,17,31,14,13,7,13,17,7,22,17,15,10,4,14,8,25,10,9,16,22,28,10,21,28,37,39,38,34,61,78,49,80,45,51,67,39,32,37,23,30,16,12,22,29,20,28,23,13,10,3,5,4,10
"OTU_757",10,10,13,17,10,11,17,15,8,26,20,16,23,24,24,21,23,19,21,11,9,12,8,8,11,14,4,10,10,6,3,5,3,6,5,3,7,7,11,5,5,12,2,3,13,6,4,12,2,0,0,4,1,0,3,0,0,0,2,1,4,4,2,1,1,2,1,1,0,0,2,1,2,0,3,0,4,2,5,3,1,2,1,0,7,7,3,10,3,6,4,4
"OTU_29",103,84,75,89,70,75,75,98,55,91,73,68,99,96,61,77,110,68,46,120,61,50,47,52,64,86,83,95,58,98,87,104,57,125,55,62,34,41,51,45,68,68,67,55,56,54,38,58,27,42,21,24,30,46,59,89,64,78,75,97,67,45,55,29,19,14,19,48,72,45,89,63,69,76,84,81,84,82,110,63,79,133,105,94,89,69,68,71,91,91,73,82
"OTU_39683",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,2,2,0,0,0,2,0,0,0,1,0,2,0,0,3,2,4,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"OTU_1512",2,2,3,10,3,5,0,2,1,3,1,5,6,4,3,5,4,3,1,3,1,5,3,3,1,4,8,2,0,1,0,2,2,4,1,1,2,1,4,0,5,2,3,5,2,3,6,4,2,1,0,1,2,0,4,3,3,0,0,5,4,0,1,0,1,0,0,1,0,2,2,0,0,0,2,1,2,7,7,5,3,4,3,6,4,4,1,5,3,1,1,4
"OTU_836",0,0,0,0,0,2,0,0,0,3,3,0,11,2,4,10,8,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,3,3,0,8,3,1,4,3,3,4,2,4,4,2,5,1,1,0,2,1,0,0,1,1,5,2,0,1,0,1,1,0,2,0,1,1,0,1,1,1,3,4,2,1,0,2,1,2,0,1,1,0,2,2
"OTU_319",2,3,3,1,2,2,2,3,4,0,2,1,2,2,2,2,2,1,1,5,6,1,2,3,0,2,0,0,1,3,3,2,0,2,2,0,3,3,3,0,2,0,3,1,1,0,1,0,0,1,4,6,0,2,2,0,1,3,1,0,0,1,1,1,1,0,1,0,3,1,2,2,7,1,2,5,5,2,5,3,3,3,5,6,2,5,1,0,0,0,1,1
"OTU_1238",7,10,3,5,7,3,4,8,2,6,2,4,8,11,9,5,12,2,1,9,5,2,2,2,4,1,7,4,2,3,3,1,2,3,1,2,1,0,2,2,3,0,1,0,1,1,2,1,1,0,0,0,0,0,0,2,0,3,3,2,1,1,1,0,0,0,0,0,2,2,0,0,0,0,2,3,2,0,6,1,1,1,2,1,2,0,0,2,2,0,1,1
"OTU_13893",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"OTU_2439",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
